"FilingID","ReferenceID","Name of Partner, etc."
1034996,20476,"VENROCK MANAGEMENT VI, LLC"
1034996,20471,"VENROCK MANAGEMENT V, LLC"
1034996,20465,"VENROCK MANAGEMENT IV, LLC"
1034996,20460,"VENROCK MANAGEMENT III, LLC"
1034996,76527,"VENROCK MANAGEMENT VII, LLC"
1034996,76524,"VENROCK PARTNERS MANAGEMENT VI, LLC"
1034996,76519,"VENROCK PARTNERS MANAGEMENT V, LLC"
1034996,76507,"MICHAEL, F. TYRRELL"
1034996,76507,"BRYAN, E. ROBERTS"
1034996,76507,"ANTHONY, B. EVNIN"
1034996,76507,"MICHAEL, C. BROOKS"
1034996,76515,"VENROCK PARTNERS MANAGEMENT, LLC"
1022946,178053,"SNOW VENTURES GP, LLC"
1027879,162202,"MREP II G.P. LIMITED"
1027879,162201,"MREP II G.P. LIMITED"
1030603,168125,"MWCP LLC"
1010018,177281,"ZAKIR HUSSEIN NIAMUT (DIRECTOR)"
1010018,177281,"SANJAY BAKSHI (DIRECTOR)"
1010018,177281,"KAPILDEO JOORY (DIRECTOR)"
1010018,177281,"VALUEQUEST CAPITAL MANAGEMENT LIMITED (MANAGER)"
1010018,177281,"FRANKLIN SCOTT TUCK (DIRECTOR)"
1037745,29331,"BLACK RIVER ASSET MANAGEMENT LLC"
1037745,33353,"BLACK RIVER CPF (LNG) GP LP"
1034330,65123,"GREGARD HEJE"
1034330,65123,"PAUL KAJU"
1034330,65123,"PETER HEAPS"
1037375,25922,"FTIM IS THE MANAGER, MESSRS. RAJESH SACHDEVA, VANCE THURSTON AND WILTON MCDONALD ARE DIRECTORS"
1036410,179422,"PERMIRA VI G.P. L.P."
1036410,61227,"PERMIRA IV GP LP"
1036410,32386,"PERMIRA EUROPE II MANAGERS B.V."
1036410,32383,"PERMIRA EUROPE II MANAGERS B.V."
1036410,32353,"SCHRODER VENTURES EUROPEAN FUND MANAGERS L.P."
1036410,32421,"ALISTAIR BOYLE; NIGEL CAREY; DONNA DOUGLAS; JAMES GARVEY; RAMON LO"
1036410,32837,"PERMIRA INVESTMENTS MANAGEMENT LIMITED"
1036410,32720,"PERMIRA IV GP LP"
1036410,32714,"PERMIRA IV GP LP"
1036410,32693,"PERMIRA IV GP LP"
1036410,32521,"PERMIRA IV GP LP"
1036410,32396,"PERMIRA EUROPE III VERWALTUNGS GMBH"
1036410,32392,"PERMIRA EUROPE III GP LP"
1036410,32390,"PERMIRA EUROPE III GP LP"
1036410,32386,"PERMIRA EUROPE II MANAGERS L.P."
1036410,32383,"PERMIRA EUROPE II MANAGERS L.P."
1036410,32376,"PERMIRA EUROPE II MANAGERS LP"
1036410,32370,"PERMIRA EUROPE II MANAGERS LP"
1036410,32356,"SCHRODER VENTURES EUROPEAN FUND MANAGERS L.P."
1036410,32349,"SCHRODER VENTURES EUROPEAN FUND MANAGERS L.P."
1036410,32345,"SCHRODER VENTURES EUROPEAN FUND MANAGERS L.P."
1036410,32337,"SCHRODER VENTURES EUROPEAN FUND MANAGERS L.P."
1036410,32332,"SCHRODER VENTURES EUROPEAN FUND MANAGERS L.P."
1036410,32330,"SCHRODER VENTURES EUROPEAN FUND MANAGERS L.P."
1036410,32326,"SCHRODER VENTURES EUROPEAN FUND MANAGERS L.P."
1036410,32321,"SCHRODER VENTURES EUROPEAN FUND MANAGERS L.P."
1036410,32317,"SCHRODER VENTURES EUROPEAN FUND MANAGERS L.P."
1036410,32287,"SCHRODER VENTURES EUROPEAN FUND MANAGERS L.P."
1036410,61295,"SCHRODER VENTURE MANAGERS (GUERNSEY) LIMITED"
1036410,61258,"PERMIRA V G.P. L.P."
1036410,61235,"SEVERINE MICHEL, CEDRIC PEDONI AND ULRICH GASSE"
1036410,61287,"PERMIRA V G.P. L.P."
1036410,61285,"PERMIRA EUROPE III GP LIMITED"
1036410,61278,"PERMIRA (EUROPE) LIMITED"
1036410,60340,"PERMIRA V G.P. L.P."
1036410,60339,"PERMIRA V G.P. L.P."
1036410,179207,"PERMIRA VI G.P. L.P."
1036410,179423,"PERMIRA CO-INVESTMENT GP S.A R.L."
1038525,22144,"BSP MANAGEMENT PARTNERS LLC"
1028512,61357,"SIMON PALMER"
1028512,61357,"ALUN DAVIES"
1028512,61357,"JOHN RENOUF"
1031304,178661,"SERVICE PROVIDER CAPITAL MIDWEST FUND I GP LLC"
1031304,67401,"SERVICE PROVIDER CAPITAL FUND I GP LLC"
1029276,178576,"OWNERSHIP CAPITAL MANAGEMENT (GENERAL PARTNER), LLC"
1033529,175889,"SANSAR CAPITAL PARTNERS, LTD."
1033529,175879,"SANSAR CAPITAL PARTNERS, LTD."
1033529,175862,"MICHELLE M. WILSON-CLARKE"
1033529,175865,"SANSAR PERFORMANCE, L.P."
1033529,31181,"SANSAR CAPITAL PARTNERS, LTD."
1033529,31196,"SANJAY MOTWANI"
1026743,178398,"DAVID Y MA - DIRECTOR"
1026743,178398,"COMPOSITE CAPITAL FUND (GP) LIMITED - GENERAL PARTNERS"
1026743,178398,"YOLANDA BANKS MCCOY - DIRECTOR"
1026743,178398,"MARC TOWERS - DIRECTOR"
1031414,177264,"ANZ SPECIALIST ASSET MANAGEMENT LIMITED"
1031621,174068,"IRE AFIII, LTD - GENERAL PARTNER; IRE (CAYMAN) LIMITED - INVESTMENT MANAGER"
1031621,17361,"IRE ASIA FUND I, L.P - GENERAL PARTNER; IRE (CAYMAN) LIMITED - INVESTMENT MANAGER"
1023407,50888,"BRAEMAR CAPITAL MANAGEMENT III, L.P."
1023407,50888,"BRAEMAR PARTNERS III, LLC"
1023407,36996,"BRAEMAR MANAGEMENT II AIV, LLC"
1023407,36996,"BRAEMAR POWER AND COMMUNICATIONS MANAGEMENT II AIV, L.P."
1023407,37051,"BRAEMAR CAPITAL MANAGEMENT II, LLC"
1023407,37051,"BRAEMAR POWER AND COMMUNICATIONS MANAGEMENT II, L.P."
1023407,36714,"BRAEMAR CAPITAL MANAGEMENT III, LP"
1023407,36714,"BRAEMAR POWER AND COMMUNICATIONS MANAGEMENT III, LP"
1023407,36389,"BRAEMAR CAPITAL MANAGEMENT, LLC"
1023407,36554,"BRAEMAR CAPITAL MANAGEMENT II, LLC"
1023407,36389,"BRAEMAR POWER AND COMMUNICATIONS MANAGEMENT, L.P."
1023407,36554,"BRAEMAR POWER AND COMMUNICATIONS MANAGEMENT II, L.P."
1029865,32149,"CAPULA MANAGEMENT LIMITED"
1029865,32066,"CAPULA MANAGEMENT LIMITED"
1024907,178478,"SWIGEL CAPITAL MANAGEMENT, LLC"
1030458,170088,"BROOK BAY GENERAL PARTNER II LIMITED"
1030458,170025,"BROOK BAY GENERAL PARTNER LIMITED"
1032188,17062,"ERNEST A. MORRISON"
1032188,17062,"ANGELIEK JACOBS"
1032188,17048,"CENTURION INVESTMENT GROUP, LP"
1027660,178450,"ALEXANDRA SARAH CROSSING - DIRECTOR"
1027660,178450,"ADRIAN LEE BAKER - DIRECTOR"
1027660,178449,"ADRIAN LEE BAKER - DIRECTOR"
1027660,178449,"ALEXANDRA SARAH CROSSING - DIRECTOR"
1033848,178837,"MEDICXI VENTURES MANAGEMENT (JERSEY) LIMITED"
1033848,178838,"MEDICXI GROWTH I GP LIMITED"
1034335,177579,"WONG CHING HO HOWARD"
1034335,177579,"MICHAEL PARTON"
1034335,177579,"MICHAEL JOHN KIRBY"
1034335,177579,"YVES J.M. BONAVERO"
1034335,177579,"HUGH ADAM SIMON"
1035600,69012,"CLARAGH MOUNTAIN ASSOCIATES LLC"
1035600,69074,"CLARAGH MOUNTAIN ASSOCIATES LLC"
1038672,179054,"TRIANGLE CANADA GP, LLC"
1039074,178285,"LONGTAIL ALPHA, LLC"
1039074,178278,"VINEER BHANSALI, PHD."
1039074,178277,"LONGTAIL ALPHA, LLC"
1039074,178730,"LONGTAIL ALPHA, LLC"
1038713,179440,"ANGELMD CAPITAL MANAGEMENT LLC"
1038713,179442,"ANGELMD CAPITAL MANAGEMENT LLC"
1038713,179443,"ANGELMD CAPITAL MANAGEMENT LLC"
1038713,179444,"ANGELMD CAPITAL MANAGEMENT LLC"
1035011,68467,"SEQUEL FUND II GENPAR, L.P."
1035011,57558,"SEQUEL WL GENPAR IV, L.P."
1035011,57557,"SEQUEL WL GENPAR III, L.P."
1035011,57556,"SEQUEL WL GENPAR II, L.P."
1035011,57555,"SEQUEL WL GENPAR, L.P."
1035011,57554,"SEQUEL FUND II GENPAR, L.P."
1035011,179110,"SEQUEL FUND III GENPAR, L.P."
1029803,49485,"BARING INTERNATIONAL FUND MANAGERS (IRELAND) LIMITED"
1029803,39801,"NORTHERN TRUST LUXEMBOURG MANAGEMENT COMPANY S.A."
1029803,49485,"NORTHEN TRUST FIDUCIARY SERVICES (IRELAND) LIMITED"
1032826,169670,"LEON ZALTZMAN"
1032826,69967,"UNION SQUARE PARK GP, LLC"
1032826,69967,"LEON ZALTZMAN"
1032826,169670,"UNION SQUARE PARK GP, LLC"
1032826,169670,"UNION SQUARE PARK CAPITAL MANAGEMENT, LLC"
1032826,69967,"UNION SQUARE PARK CAPITAL MANAGEMENT, LLC"
1032837,30523,"CAMELOT PARTNERS LLC"
1032402,178837,"MEDICXI VENTURES MANAGEMENT (JERSEY) LIMITED"
1032402,178838,"MEDICXI GROWTH I GP LIMITED"
1031950,178818,"PM & PARTNERS SGR SPA"
1029406,5675,"MR. DOUGLAS RICHARD JOHN KING"
1029406,5675,"MR. DERMOT J. COLEMAN"
1029406,5675,"MR. PETER H. FLETCHER"
1029406,5675,"MR. MICHAEL JOSEPH COLEMAN"
1029406,5675,"HANS-WILLEM BARON VAN TUYLL VAN SEROOSKERKEN"
1030551,178667,"LIANG YANG, DIRECTOR"
1030551,178667,"KEVIN PHILLIP"
1030551,178667,"FISHER ZHANG FEI, DIRECTOR"
1033865,54878,"HORNET MANAGEMENT, LLC"
1033181,55518,"LOREM IPSUM PARTNERS, LLC"
1033278,49485,"BARING INTERNATIONAL FUND MANAGERS (IRELAND) LIMITED"
1033278,39801,"NORTHERN TRUST LUXEMBOURG MANAGEMENT COMPANY S.A."
1033278,49485,"NORTHEN TRUST FIDUCIARY SERVICES (IRELAND) LIMITED"
1031475,178769,"ANTERRA CAPITAL B.V."
1035086,44376,"GBF GP I, LLC"
1035633,179122,"DFN MANAGEMENT LLC"
1035633,179123,"DFN MANAGEMENT LLC"
1032700,178863,"TAURUS MINING FINANCE FUND GP LTD"
1032700,178865,"TAURUS RESOURCES LIMITED GP NO. 2 LLC"
1032700,29406,"TAURUS RESOURCES LIMITED GP NO. 2 LLC"
1032700,28988,"TAURUS FUND MANAGEMENT PTY LIMITED"
1032700,28988,"TAURUS RESOURCES LIMITED GP LLC"
1032700,65481,"TAURUS MINING FINANCE FUND GP LTD"
1036512,2222,"BNY MELLON CORPORATE TRUSTEE SERVICES LIMITED"
1034066,179054,"TRIANGLE CANADA GP, LLC"
1036113,179204,"EES VENTURES I GP, LLC (NOTE: NICHOLAS SLAVIN AND SEAN KELLMAN ARE MANAGERS/MEMBERS OF THIS ENTITY)"
1028592,173140,"DAVID MCGEOUGH"
1028592,173148,"JOHN WELLS"
1028592,173148,"DAVID HAMMOND"
1028592,173140,"DAVID HAMMOND"
1028592,173148,"RONAN SMITH"
1028592,173145,"DAVID MCGEOUGH"
1028592,173145,"DAVID HAMMOND"
1028592,173140,"JOHN WELLS"
1028592,173145,"JOHN WELLS"
1028221,178489,"LAPLACE FUND MANAGEMENT LLC"
1036440,179212,"EMP CSC GP LLC"
1036440,179211,"ANDREW BAIN HIRSEKORN"
1036440,179211,"WILLIAM A. LUNDSTROM"
1036440,179211,"J.W. RANSOM JAMES"
1036440,179211,"E. STOCKTON CROFT IV"
1036440,179213,"RICHARD T. JONES"
1036440,179213,"STEPHEN FRASER"
1036440,179213,"ANDREW B. HIRSEKORN"
1036440,179213,"WILLIAM A. LUNDSTROM"
1036440,179213,"J.W. RANSOM JAMES"
1036440,179213,"E. STOCKTON CROFT IV"
1036607,179204,"EES VENTURES I GP, LLC (NOTE: NICHOLAS SLAVIN AND SEAN KELLMAN ARE MANAGERS/MEMBERS OF THIS ENTITY)"
1032866,178768,"FOLIUM TIMBER FUND I GP LP"
1032866,178767,"FOLIUM TIMBER FUND I GP LP"
1032866,178766,"FOLIUM AGRICULTURE FUND I GP LP"
1032866,178765,"FOLIUM AGRICULTURE FUND I GP LP"
1034629,65416,"COMPASS POINT FUND MANAGEMENT, LLC"
1025249,53884,"DOLPHIN CAPITAL GP I, LLC"
1025249,41303,"DOLPHIN CAPITAL GP I, LLC"
1032897,178873,"MARNELL CAPITAL LLC"
1025938,178520,"CATHRYN CHEN"
1030765,55399,"SALAURMOR GP LLC"
1020638,178677,"SCIENTIFIC STRATEGIES GP, LTD."
1033944,57853,"GRANITE VENTURES LLC IS THE MANAGING MEMBER"
1033944,7707,"GRANITE MANAGEMENT II, LLC, OF WHICH GRANITE VENTURES LLC IS THE MANAGING MEMBER."
1033944,7678,"GRANITE MANAGEMENT II, LLC, OF WHICH GRANITE VENTURES LLC IS THE MANAGING MEMBER."
1033944,7623,"GRANITE MANAGEMENT, LLC, OF WHICH GRANITE VENTURES LLC IS THE MANAGING MEMBER."
1033944,169151,"GRANITE VENTURES LLC"
1034349,65805,"DEUTSCHE INTERNATIONAL CUSTODIAL SERVICES LIMITED"
1034349,65827,"DEUTSCHE INTERNATIONAL CUSTODIAL SERVICES LIMITED"
1034802,158943,"ALTA PARK PARTNERS, LLC"
1034802,65810,"JOSEPH BOU-SABA"
1034802,65810,"WARREN KEENS"
1034802,65810,"PAUL STEVENSON"
1034802,56376,"ALTA PARK PARTNERS, LLC"
1034802,56374,"ALTA PARK PARTNERS, LLC"
1036479,166832,"AFF GP, LLC"
1033747,64404,"PETRO CAPITAL ENERGY CREDIT GP LP"
1033747,171057,"PC-CPE GP, LP"
1036648,179226,"BIOMATICS CAPITAL MANAGEMENT, L.L.C."
1037041,47135,"CHUA WAN HOON, JACLYN;  VIVINNE CHENG; SADIQ CURRIMBHOY"
1029910,178660,"GLASSWING VENTURES GP, LLC"
1034934,18768,"KEARNY VENTURE ASSOCIATES, L.L.C."
1034934,26731,"KEARNY VENTURE ASSOCIATES, L.L.C."
1034941,67428,"KVP CAPITAL GP, LLC"
1034941,175565,"KEARNY VENTURE ASSOCIATES II, LLC"
1034941,175545,"KEARNY VENTURE ASSOCIATES II, LLC"
1027982,172973,"ACTIS GP LLP"
1027982,74014,"ACTIS GP LLP"
1027982,74011,"ACTIS GP LLP"
1027982,74009,"ACTIS GP LLP"
1027982,74007,"ACTIS GP LLP"
1027982,74006,"ACTIS GP LLP"
1027982,55516,"ACTIS GP LLP"
1027982,55514,"ACTIS GP LLP"
1027982,55515,"ACTIS GP LLP"
1027982,172959,"ACTIS GP LLP"
1027982,172976,"ACTIS GP LLP"
1028103,47586,"LNG CAPITAL (CAYMAN) LTD"
1023315,168773,"NORTHEDGE CAPITAL LLP"
1023315,66835,"NORTHEDGE CAPITAL  LLP"
1034138,178363,"TRITON VALUE FUND GENERAL PARTNER LP"
1034138,158822,"TRITON DEBT OPPORTUNITIES FUND I GENERAL PARTNER LP"
1034138,63998,"TRITON DEBT OPPORTUNITIES FUND I GENERAL PARTNER LP"
1034138,54155,"TRITON FUND IV GENERAL PARTNER LP"
1034138,32418,"TRITON FUND III GENERAL PARTNER L.P."
1034138,32411,"TRITON FUND III GENERAL PARTNER LP"
1034138,32407,"TRITON FUND III GENERAL PARTNER L.P."
1034138,31994,"TRITON MANAGERS LIMITED"
1034138,31965,"TRITON MANAGERS LIMITED"
1034138,31954,"TRITON MANAGERS LIMITED"
1034138,31940,"TRITON MANAGERS LIMITED"
1034138,31929,"TRITON MANAGERS LIMITED"
1034138,31912,"TRITON MANAGERS LIMITED"
1034138,31892,"TRITON MANAGERS LIMITED"
1034138,31865,"TRITON MANAGERS LIMITED"
1034138,31734,"TRITON MANAGERS LIMITED"
1034138,31700,"TRITON MANAGERS LIMITED"
1034138,31691,"TRITON MANAGERS LIMITED"
1034138,31674,"TRITON MANAGERS II LIMITED"
1034138,30876,"TRITON MANAGERS II LIMITED"
1034138,31629,"TRITON MANAGERS II LIMITED"
1034138,31623,"TFF LIMITED"
1034138,29855,"TRITON FUND III GENERAL PARTNER L.P."
1034138,54152,"TRITON FUND IV GENERAL PARTNER LP"
1034138,54149,"TRITON FUND IV GENERAL PARTNER LP"
1034138,54150,"TRITON FUND IV GENERAL PARTNER LP"
1035017,168220,"LOOKING GLASS INVESTMENTS, LLC"
1035017,179068,"LOOKING GLASS INVESTMENTS LLC"
1034165,38879,"JOHN G. BERYLSON"
1034165,38879,"RICHARD A. SMITH"
1032860,178872,"ABAC SOLUTIONS MANAGER S.A.R.L,"
1032452,43699,"RICHARD W. KOE"
1032452,43699,"ASTORIA CAPITAL MANAGEMENT, INC."
1032452,43700,"RICHARD W. KOE"
1032452,43700,"ASTORIA CAPITAL MANAGEMENT, INC."
1036437,171820,"UNDERSCORE.VC FUND I GP, LLC"
1037367,179296,"VENTURE SCIENCE GP, LLC"
1025908,178324,"ACUMEN FUND INC."
1025908,178325,"PATRICK LEE MO LIN (DIRECTOR)"
1025908,178325,"SACHINDRA RUDRA (DIRECTOR)"
1025908,178325,"PINPIN KWETON (DIRECTOR)"
1025908,178325,"ACUMEN CAPITAL PARTNERS LLC (MANAGER)"
1025908,178325,"JACQUELINE NOVOGRATZ (DIRECTOR)"
1027833,178258,"ASTRA LOGIX MANAGER, LLC"
1027833,178261,"MARK JOHNSON"
1027833,178264,"WRA-LOGIX HOLDINGS LTD."
1027833,178260,"ASTRA CAPITAL MANAGEMENT LLC"
1027833,178259,"ASTRA LOGIX MANAGER, LLC"
1030449,170460,"CRECIENTE PARTNERS GP I, LLC"
1035554,179112,"DMS INVESTMENT MANAGEMENT SERVICES (EUROPE) LIMITED"
1035554,179112,"DEREK DELANEY"
1035554,179112,"CONOR MACGUINNESS"
1035554,179112,"JEREMY O'SULLIVAN"
1035554,179112,"DAVID MCGEOUGH"
1035554,179112,"TIM MADIGAN"
1035796,168220,"LOOKING GLASS INVESTMENTS, LLC"
1035796,179068,"LOOKING GLASS INVESTMENTS LLC"
1032572,178856,"ABAC SOLUTIONS MANAGER S.A.R.L."
1026219,178345,"JOHN VAUGHN PRIDJIAN - DIRECTOR"
1026219,178345,"HUGH CARNABY FORWARD - DIRECTOR"
1036325,77263,"CATALYST FUND IV GENERAL PARTNER INC."
1036325,53298,"CATALYST FUND GENERAL PARTNER IV INC."
1036325,4420,"CATALYST FUND GENERAL PARTNER III INC."
1036325,4416,"CATALYST FUND II PARALLEL GENERAL PARTNER INC."
1036325,4415,"CATALYST FUND GENERAL PARTNER II INC."
1036325,4393,"CATALYST FUND GENERAL PARTNER I INC."
1036325,177140,"CATALYST FUND GENERAL PARTNER V INC."
1030382,178661,"SERVICE PROVIDER CAPITAL MIDWEST FUND I GP LLC"
1030382,67401,"SERVICE PROVIDER CAPITAL FUND I GP LLC"
1032702,67089,"ABBEVILLE ASSET MANAGEMENT (CAYMAN) LTD"
1032702,67089,"BARBARA HEALY"
1032702,67089,"RUSSELL BURT"
1032702,67089,"NICK GAZE"
1034752,172384,"SMN CAPITAL LLC"
1034903,177245,"SCP INVESTMENT, LP"
1037929,57257,"ZILI ZHANG"
1037929,57257,"JOHN HAMROCK"
1037929,57257,"YILI KEVIN XIE"
1037929,57257,"SUMMITVIEW INVESTMENT MANAGEMENT"
1036508,179220,"EEF I MANAGEMENT LP"
1036508,179219,"ECF I MANAGEMENT LP"
1036508,179217,"ECF III MANAGEMENT LP"
1036508,179218,"ECF II MANAGEMENT LP"
1036508,179214,"EIIF MANAGEMENT LP"
1037974,55577,"WYETREE ASSET MANAGEMENT LIMITED"
1037974,32502,"RESIDENTIAL REAL ESTATE TOTAL RETURN OPPORTUNITIES GENERAL PARTNER LTD"
1037974,65425,"WYETREE ASSET MANAGEMENT LIMITED"
1024264,178164,"MACQUARIE FONDS GMBH"
1028594,113232,"DARREN STAINROD"
1028594,113232,"YOLANDA BANKS MCCOY"
1028594,113232,"HOWARD KURZ"
1028907,49935,"MANAGER : SG HAMBROS FUND MANAGERS (JERSEY) LIMITED"
1028907,49937,"MANAGER : SG HAMBROS FUND MANAGERS  (JERSEY) LIMITED"
1028907,8434,"MANAGER : SG HAMBROS FUND MANAGERS (JERSEY) LIMITED"
1028907,8413,"MANAGER : SG HAMBROS FUND MANAGERS (JERSEY) LIMITED"
1028907,8406,"MANAGER : SG HAMBROS FUND MANAGERS (JERSEY) LIMITED"
1028907,7574,"MANAGER : SG HAMBROS FUND MANAGERS (JERSEY) LIMITED"
1028907,8359,"MANAGER : SG HAMBROS FUND MANAGERS (JERSEY) LIMITED"
1028907,8387,"MANAGER : SG HAMBROS FUND MANAGERS (JERSEY) LIMITED"
1028907,8340,"MANAGER : SG HAMBROS FUND MANAGERS (JERSEY) LIMITED"
1028907,8304,"MANAGER : SG HAMBROS FUND MANAGERS (JERSEY) LIMITED"
1028907,8276,"MANAGER : SG HAMBROS FUND MANAGERS (JERSEY) LIMITED"
1028907,8279,"MANAGER : SG HAMBROS FUND MANAGERS (JERSEY) LIMITED"
1028907,58067,"MANAGER : SG HAMBROS FUND MANAGERS (JERSEY) LIMITED"
1028907,7929,"MANAGER : SG HAMBROS FUND MANAGERS (JERSEY) LIMITED"
1028907,7892,"MANAGER : SG HAMBROS FUND MANAGERS (JERSEY) LIMITED"
1028907,7884,"MANAGER : SG HAMBROS FUND MANAGERS (JERSEY) LIMITED"
1027098,59005,"PEDRO FONTANA GARCIA"
1027098,59005,"EMILIO COCO FORISCOT"
1027098,59005,"KEITH DAY"
1027098,59005,"TONY CHEDRAOUI"
1027098,44430,"PEDRO FONTANA GARCIA"
1027098,44430,"EMILIO COCO FORISCOT"
1027098,44430,"KEITH DAY"
1027098,44430,"TONY CHEDRAOUI"
1027098,59111,"PEDRO FONTANA GARCIA"
1027098,59111,"EMILIO COCO FORISCOT"
1027098,59111,"KEITH DAY"
1027098,59111,"TONY CHEDRAOUI"
1027098,44430,"GUSTAVO HERRERO"
1027098,68942,"PEDRO FONTANA GARCIA"
1027098,68942,"EMILIO COCO FORISCOT"
1027098,68942,"KEITH DAY"
1027098,68942,"TONY CHEDRAOUI"
1027098,68942,"GUSTAVO HERRERO"
1027098,68939,"PEDRO FONTANA GARCIA"
1027098,68939,"EMILIO COCO FORISCOT"
1027098,68939,"KEITH DAY"
1027098,68939,"TONY CHEDRAOUI"
1027098,68939,"GUSTAVO HERRERO"
1027098,59111,"GUSTAVO HERRERO"
1027098,59005,"GUSTAVO HERRERO"
1027098,169734,"PEDRO FONTANA GARCIA"
1027098,169734,"EMILIO COCO FORISCOT"
1027098,169734,"KEITH DAY"
1027098,169734,"TONY CHEDRAOUI"
1027098,169734,"GUSTAVO HERRERO"
1023805,178093,"CSM GP, LLC"
1032708,178099,"THE TRUE LIFE COMPANIES, LLC"
1012077,177587,"MICHAEL RIDELL"
1012077,177587,"AMIYA CAPITAL LLP"
1012077,177587,"BARBARA HEALY"
1012077,177587,"TIMOTHY GUY JONES"
1012077,177587,"CYNTHIA WONG"
1012077,177587,"BILL MESSER"
1036337,66519,"DOMINION FIDUCIARY SERVICES (MALTA) LIMITED (TRUSTEE)"
1032903,179060,"CYPF MANAGER III, LLC"
1030837,68110,"CYPF MANAGER, LLC"
1030837,65124,"CYPF MANAGER, LLC"
1038170,175945,"LIGHTSPEED GENERAL PARTNER XI, LP"
1038170,76733,"LIGHTSPEED GENERAL PARTNER X, LP"
1038170,43161,"LIGHTSPEED TRUSTEE VI, LLC"
1038170,43153,"LIGHTSPEED TRUSTEE VI, LLC"
1038170,43133,"LIGHTSPEED TRUSTEE VI, LLC"
1038170,43122,"LIGHTSPEED TRUSTEE VI, LLC"
1038170,43104,"LIGHTSPEED GENERAL PARTNER VII, L.P."
1038170,43140,"LIGHTSPEED TRUSTEE VI, LLC"
1038170,43086,"LIGHTSPEED GENERAL PARTNER VIII, L.P."
1038170,43063,"LIGHTSPEED GENERAL PARTNER IX, L.P."
1038170,63325,"LIGHTSPEED GENERAL PARTNER X, LP"
1038170,62549,"LIGHTSPEED GENERAL PARTNER SELECT, L.P."
1038170,176113,"LIGHTSPEED GENERAL PARTNER SELECT II, L.P."
1037524,179301,"TAUTONA GROUP ANNEX FUND GP, L.L.C."
1019876,58055,"ROBERT L. HARTEVELDT"
1019876,58054,"ROBERT L. HARTEVELDT"
1019876,43933,"TRISHIELD PARTNERS LLC"
1019876,58055,"CORMAC SHEEHAN"
1019876,58055,"JULIE HUGHES"
1019876,58054,"CORMAC SHEEHAN"
1019876,58054,"JULIE HUGHES"
1030441,20730,"CASTLE CREEK PARTNERS, LLC"
1030609,37500,"WHITE OAK SBIC, LLC"
1030609,37493,"WHITE OAK/GUGGENHEIM CAPITAL PARTNERS, LLC"
1030609,77498,"WHITE OAK INVESTMENTS LLC"
1030609,77499,"WHITE OAK INVESTMENTS LLC"
1030363,178669,"RANCH VENTURES MANAGEMENT, LLC"
1020222,34201,"MARK MAHAFFEY"
1020222,34201,"LATONIA SYMONETTE-TINKER"
1020222,34201,"GILBERT WARD"
1029802,178632,"JIFFER QUANTITATIVE INVESTMENTS LLC"
1032329,167786,"WEST MOUNTAIN TACTICAL EUROPEAN FINANCE (U.S.) G.P., LLC"
1032329,31149,"WEST MOUNTAIN, LLC"
1032329,31132,"WEST MOUNTAIN, LLC"
1032329,167787,"WEST MOUNTAIN TACTICAL EUROPEAN (U.S.) G.P., LLC"
1028770,178623,"ORANGEWOOD PARTNERS MANAGEMENT LLC"
1028770,178624,"ORANGEWOOD PARTNERS MANAGEMENT LLC"
1028770,178619,"ORANGEWOOD PARTNERS MANAGEMENT LLC"
1026042,178354,"SIMON O'SULLIVAN"
1026042,178354,"EDWARD JONATHAN FRANK CATTON"
1026042,178354,"DAVID JAMES HAMMOND"
1027183,178427,"ALPHA EDISON PARTNERS, L.L.C."
1027183,178426,"ALPHA EDISON PARTNERS, L.L.C."
1027568,59330,"LI GANG, STUART SCHONBERGER, WILLIAM HSU"
1027568,59333,"WILLIAM HSU, STUART SCHONBERGER, GUO LI"
1027568,51003,"CDH V HOLDINGS COMPANY LIMITED"
1027568,43597,"CDH IV HOLDINGS COMPANY LIMITED"
1027568,43596,"CDH III HOLDINGS COMPANY LIMITED"
1027568,43595,"CDH III HOLDINGS COMPANY LIMITED"
1027568,43594,"CDH CHINA GROWTH CAPITAL HOLDINGS COMPANY LIMITED"
1027568,175289,"CDH CHINA HF HOLDINGS COMPANY LIMITED"
1028117,171597,"JERICA CAPITAL ADVISORS, LLC (GENERAL PARTNER)"
1028117,59099,"JULIE O'HARA"
1028117,59099,"BORIS ONEFATER (DIRECTOR)"
1028117,59099,"WARREN ASHENMIL (DIRECTOR)"
1028117,171615,"JERICA CAPITAL ADVISORS, LLC (GENERAL PARTNER)"
1028117,171610,"JULIE O'HARA"
1028117,171610,"BORIS ONEFATER (DIRECTOR)"
1028117,171610,"WARREN ASHENMIL (DIRECTOR)"
1027974,178472,"MYRON ADOTEYE"
1028857,172338,"CHARTER VENTURE CAPITAL"
1028857,70159,"CHARTER VENTURE CAPITAL"
1028857,42263,"CLS PARTNERS (OHIO) II, LLC"
1028857,41255,"CLS PARTNERS, L.P."
1028857,42283,"CLS PARTNERS II, L.P."
1028881,172389,"CSC UPSHOT VENTUES MANAGEMENT GP, LLC"
1027031,178475,"ELIAN TRUSTEES (CAYMAN) LIMITED"
1027031,178417,"ELIAN TRUSTEES (CAYMAN) LIMITED"
1028887,5675,"MR. DOUGLAS RICHARD JOHN KING"
1028887,5675,"MR. DERMOT J. COLEMAN"
1028887,5675,"MR. PETER H. FLETCHER"
