"FilingID","ReferenceID","Form D File Number"
"998524","31299","021-176087"
"998524","31266","021-176086"
"998524","31261","021-176082"
"997070","173629","021-205020"
"997070","173624","021-212326"
"997070","173622","021-90223"
"997070","173620","021-110724"
"997070","173591","021-58316"
"1000149","60447","021-206433"
"1000149","55564","021-199022"
"1003588","30148","021-172127"
"974375","67736","021-229946"
"974375","67736","021-229951"
"974375","67736","021-229939"
"973543","4444","021-153244"
"969129","65785","021-230029"
"979631","1380","021-163339"
"979631","1380","021-163338"
"980079","35984","021-118769"
"979672","170088","021-245116"
"979672","170025","021-202850"
"985681","170406","021-255275"
"985681","167032","021-241086"
"987302","35727","021-118870"
"987302","35708","021-118871"
"983368","65847","021-224706"
"997652","61872","021-9999999999"
"997652","61866","021-9999999999"
"986296","171032","021-242567"
"986296","50971","021-190353"
"986296","43382","021-118257"
"990453","172610","021-238842"
"990453","25817","021-116274"
"990453","25130","021-79719"
"990453","25691","021-106565"
"990453","25674","021-82725"
"990453","52563","021-192747"
"990453","60837","021-212647"
"990453","25870","021-149276"
"990453","31742","021-158891"
"990453","69497","021-218078"
"993798","173562","021-255036"
"1001537","65638","021-233679"
"999864","27621","021-40699"
"999864","27597","021-40698"
"994154","43973","021-208011"
"1003488","175901","021-245182"
"1003488","65930","021-224108"
"1003488","65885","021-220540"
"1003488","65807","021-166725"
"998301","19225","021-9999999999"
"998301","21482","021-108714"
"998301","21247","021-80324"
"998301","21153","021-1141280"
"998301","21103","021-1101575"
"1003349","166973","021-240801"
"1003349","166974","021-240805"
"995701","173248","021-240330"
"995701","54579","021-169849"
"995701","54593","021-172911"
"995701","54594","021-174577"
"995701","71288","021-225484"
"995701","54580","021-229222"
"995701","60393","021-218473"
"995701","71283","021-225486"
"1000236","76524","021-144685"
"1000236","76515","021-61848"
"1000236","76519","021-101934"
"1000236","20497","021-101919"
"1000236","20493","021-62418"
"1000236","20476","021-144681"
"1000236","20471","021-100391"
"1000236","20465","021-62417"
"1000236","75271","021-222342"
"1000200","29841","021-198937"
"1000200","39173","021-171881"
"998713","25922","021-148003"
"999313","69862","021-999999"
"1002557","76586","021-230473"
"976460","170121","021-244969"
"976460","37579","021-1532836"
"1004783","63400","021-99999"
"1004783","63402","021-125614"
"1004783","76745","021-194240"
"967901","68170","021-230234"
"975554","53519","021-154390"
"980544","166598","021-242985"
"980544","166598","021-242981"
"983597","3371","021-167396"
"986198","55224","021-209817"
"980799","158996","021-224875"
"980799","64674","021-199028"
"980454","63715","021-173663"
"980454","63716","021-197076"
"994897","64570","021-208033"
"991197","54389","021-122121"
"991197","54390","021-192112"
"994142","67522","021-231494"
"994142","67519","021-231492"
"994142","67518","021-231489"
"994142","172768","021-231492"
"994142","173154","021-253933"
"990738","172672","021-237563"
"990738","22067","021-157496"
"976450","47918","021-190757"
"973208","67262","021-227025"
"973208","67257","021-227025"
"990675","27705","021-156674"
"990675","27184","021-128582"
"990675","50095","021-193915"
"990675","27676","021-156673"
"990675","27676","021-171364"
"990675","27184","021-171177"
"994997","168245","021-248561"
"996548","66696","021-222856"
"1000798","52679","021-9999999999"
"1000798","52688","021-90811"
"1003902","58781","021-200178"
"998507","30188","021-67731"
"998471","27360","021-9999999999"
"998471","26713","021-9999999999"
"999591","174447","021-256360"
"962075","168462","021-207254"
"962075","168462","021-207252"
"962075","168454","021-204197"
"970675","67550","021-242786"
"970675","67552","021-99999"
"970675","67550","021-242787"
"974235","42624","021-9999999999"
"976369","27124","021-175402"
"976369","27136","021-174859"
"976369","16579","021-136999"
"980631","48489","021-114351"
"980631","48488","021-192828"
"987295","37971","021-157732"
"969201","170058","021-242075"
"969201","170022","021-238863"
"969201","170023","021-238865"
"969201","68751","021-242075"
"995673","13707","021-159787"
"995673","13529","021-137931"
"998894","57327","021-1580241"
"1000068","39507","021-174981"
"1000068","40976","021-175001"
"1000148","36275","021-1069023"
"1000117","73039","021-61691"
"986524","30597","021-101866"
"993121","44486","021-213328"
"993121","43913","021-213329"
"993121","43914","021-95666"
"983766","167684","021-248630"
"983766","167686","021-248634"
"1000378","23403","021-58928"
"1000378","22968","021-9999999999"
"1000378","24044","021-9999999999"
"1000378","22953","021-917334"
"995411","173188","021-235405"
"995411","72769","021-99999"
"995411","72735","021-216149"
"995411","21219","021-99999"
"995411","19834","021-104281"
"995411","19827","021-54228"
"995411","19825","021-99999"
"995411","173138","021-45902"
"995411","21235","021-99999"
"995411","173137","021-99999"
"995411","173135","021-99999"
"981253","68876","021-118611"
"981253","70171","021-208989"
"995362","15088","021-149730"
"999072","62707","021-1487432"
"999072","44565","021-1487432"
"999072","44564","021-1552866"
"999072","44566","021-119278"
"998211","26060","021-9999999999"
"989775","32103","021-62025"
"1000261","2212","021-78923"
"995655","76456","021-215343"
"995655","42761","021-171357"
"995119","67636","021-214317"
"995119","67635","021-212920"
"994795","57222","021-167296"
"1000634","23403","021-58928"
"1000634","22968","021-9999999999"
"1000634","24044","021-9999999999"
"989396","171676","021-259741"
"989396","58137","021-207360"
"989396","9111","021-156205"
"977557","37760","021-91113"
"977557","37746","021-91143"
"985587","22436","021-85184"
"985587","22435","021-93593"
"991621","46360","021-179239"
"991621","43057","021-1471810"
"991621","46353","021-179237"
"991621","43027","021-1521016"
"991621","42992","021-1471809"
"991621","69081","021-219612"
"991621","172259","021-230357"
"976118","18889","021-97418"
"993227","32136","021-146062"
"981451","56154","021-151808"
"981451","56157","021-195343"
"982120","65858","021-224065"
"982120","65858","021-224064"
"982120","65858","021-224068"
"996395","41000","021-32350076"
"996395","40979","021-32350076"
"993860","172744","021-257107"
"993860","28613","021-141896"
"993860","49504","021-192430"
"987953","167005","021-245771"
"986337","162252","021-243055"
"987163","44752","021-180003"
"987163","44470","021-180071"
"1001884","3871","021-120842"
"1001884","3874","021-74217"
"998459","35287","021-82782"
"1000637","175127","021-210363"
"963149","52027","021-176393"
"963149","52026","021-176389"
"963149","20872","021-9999999999"
"963149","20869","021-9999999999"
"963149","20857","021-9999999999"
"963149","16271","021-43249"
"963149","20889","021-9999999999"
"963149","20821","021-9999999999"
"963149","20866","021-9999999999"
"963149","20878","021-9999999999"
"963149","20887","021-9999999999"
"963149","20877","021-41847"
"963149","20811","021-9999999999"
"963149","20864","021-9999999999"
"963149","20842","021-9999999999"
"963149","20802","021-9999999999"
"963149","20833","021-117419"
"963149","20827","021-87263"
"963149","169259","021-241800"
"963149","169260","021-241800"
"980439","166241","021-164508"
"980439","175625","021-259800"
"990198","67113","021-225867"
"990198","67110","021-220789"
"990198","67108","021-220121"
"990198","67094","021-201073"
"990198","67096","021-204146"
"1003625","176088","021-9999999999"
"1003625","74222","021-9999999999"
"1003625","20168","021-9999999999"
"1003625","20187","021-9999999999"
"1003625","20203","021-9999999999"
"1004269","58961","021-202710"
"1004269","28331","021-174956"
"1004269","28190","021-174959"
"975999","39525","021-175043"
"975999","39446","021-124430"
"994601","173967","021-131589"
"1000094","56745","021-206602"
"1000094","72489","021-205697"
"1000094","56751","021-205697"
"1003436","39244","021-171299"
"967934","56929","021-178742"
"999511","168529","021-250185"
"967740","24542","021-171631"
"981208","28569","021-114388"
"981208","58450","021-114386"
"982951","170548","021-196023"
"982951","170547","021-56664"
"965096","168643","021-235061"
"965096","168709","021-235059"
"984715","171081","021-233852"
"984715","170800","021-175889"
"984715","170800","021-175892"
"994430","63478","021-204310"
"995149","30110","021-17578"
"993720","172657","021-83007"
"984653","170728","021-166159"
"994068","120718","021-200998"
"996143","167207","021-162142"
"996143","167208","021-203728"
"996143","169851","021-249721"
"969038","16563","021-126925"
"986170","166832","021-241996"
"972176","43384","021-143728"
"1000869","50026","021-94299"
"1000869","50061","021-102835"
"997105","40640","021-81658"
"993013","40534","021-75237"
"993013","40520","021-75238"
"993013","40497","021-75233"
"993013","42160","021-108675"
"993013","42134","021-108676"
"993013","42109","021-75900"
"993013","42128","021-75899"
"993013","42098","021-75232"
"981167","170171","021-240473"
"981167","27698","021-99999"
"981167","27689","021-99999"
"981167","27682","021-99999"
"981167","27673","021-99999"
"981167","27663","021-99999"
"981167","27623","021-99999"
"981167","27570","021-72817"
"981167","27660","021-92275"
"981167","27652","021-47122"
"981167","27584","021-47104"
"994739","175145","021-237300"
"994739","70429","021-219117"
"994739","70428","021-219116"
"994739","70425","021-219114"
"994739","70424","021-209697"
"994739","61061","021-206641"
"994739","61047","021-206642"
"994739","32923","021-172376"
"994739","32860","021-172375"
"994739","32845","021-172373"
"994739","32228","021-172372"
"994739","32222","021-172371"
"994739","51950","021-172378"
"994739","32980","021-172380"
"994739","32953","021-172379"
"994739","32940","021-172377"
"991655","141734","021-256312"
"991655","141735","021-256306"
"986536","41360","021-151800"
"1003104","64694","021-198606"
"1001694","34341","021-141721"
"1004873","29685","021-162099"
"986348","64404","021-210822"
"986348","171057","021-243029"
"992622","64505","021-99547"
"992622","64503","021-180732"
"992622","64504","021-180733"
"992622","64490","021-204551"
"997470","176248","021-189694"
"997470","68008","021-224716"
"997470","43807","021-177130"
"987865","27792","021-9999999999"
"974118","174116","021-128053"
"974118","174116","021-127229"
"1001525","175372","021-157564"
"995894","173363","021-24838202"
"995894","173362","021-24838201"
"995894","173358","021-248382"
"995894","41677","021-14339501"
"995894","41690","021-155352"
"995894","41672","021-14339502"
"995894","41668","021-143395"
"995894","41658","021-108569"
"995894","41651","021-108569"
"995894","41639","021-108569"
"995894","50927","021-170635"
"995894","50921","021-17063501"
"995894","50911","021-17063502"
"995894","76611","021-22529102"
"995894","76607","021-22013701"
"995894","76603","021-22013702"
"995894","76602","021-220137"
"995894","76601","021-21970101"
"995894","76600","021-21970102"
"995894","76592","021-219701"
"995894","76613","021-225294101"
"995894","76609","021-225291"
"968246","26033","021-54166"
"968246","26084","021-97186"
"968246","25935","021-39933"
"968246","26066","021-92053"
"967155","65843","021-44607"
"967155","65841","021-127945"
"967701","56290","021-202951"
"967701","56289","021-209102"
"967701","30760","021-105409"
"975467","65307","021-222078"
"967431","47398","021-81048"
"967431","47393","021-50874"
"974171","57599","021-1587163"
"965345","167786","021-253178"
"965345","31132","021-105300"
"965345","31149","021-174621"
"965345","167787","021-253181"
"983244","120386","021-50264"
"983294","170539","021-242604"
"980807","47294","021-137167"
"984695","27291","021-193244"
"998817","31718","021-168337"
"997441","21564","021-1046989"
"997441","21568","021-100737"
"997441","21567","021-1130546"
"988048","76760","021-155204"
"988048","76728","021-155204"
"988048","76762","021-155204"
"961234","169813","021-233867"
"1004000","171880","021-252952"
"995781","55727","021-85369"
"992700","67361","021-166877"
"998032","167648","021-247056"
"998032","167638","021-247055"
"969059","61734","021-185348"
"960655","168821","021-73847"
"986866","167678","021-250507"
"989326","46443","021-999999999"
"989326","46442","021-999999999"
"989326","46471","021-999999999"
"989326","46444","021-999999999"
"991571","33330","021-120078"
"991571","33327","021-77143"
"991571","33280","021-48846"
"991571","33291","021-9999999999"
"991571","33211","021-9999999999"
"991571","33270","021-9999999999"
"982926","45071","021-115591"
"982926","45067","021-74109"
"982926","62563","021-211853"
"982926","62562","021-205524"
"990850","43790","021-2027947"
"981747","120317","021-205990"
"986920","27472","021-2178844"
"986920","27516","021-21121632"
"986920","27500","021-2182815"
"979353","167209","021-244083"
"979353","167211","021-244807"
"979353","167210","021-244804"
"994084","167549","021-249953"
"994084","167548","021-249953"
"994084","167611","021-249953"
"982435","59545","021-211063"
"982435","24445","021-101842"
"982435","24389","021-119850"
"995395","62178","021-189355"
"995395","53028","021-189355"
"995395","39285","021-9999999999"
"995395","39270","021-70412"
"995395","39261","021-70436"
"995395","39243","021-9999999999"
"995395","39221","021-40702"
"995395","39195","021-1139814"
"995395","39177","021-9999999999"
"995395","39277","021-9999999999"
"995395","39098","021-40420"
"995395","39108","021-40703"
"995395","39089","021-1160649"
"995395","39079","021-9999999999"
"995395","39054","021-1040901"
"995395","39031","021-9999999999"
"995395","39003","021-9999999999"
"995395","38989","021-1040897"
"995395","38970","021-9999999999"
"978132","169884","021-241880"
"978132","60698","021-210700"
"978132","48063","021-191455"
"978132","48062","021-168088"
"973250","169288","021-251579"
"973250","39284","021-53802"
"973250","36228","021-140487"
"973250","39245","021-138450"
"1001090","63357","021-201501"
"1001090","37023","021-157619"
"990529","75591","021-224927"
"990529","75577","021-223125"
"990529","36312","021-124009"
"990529","37435","021-9999999999"
"990529","37423","021-170561"
"990529","37415","021-123280"
"990529","37323","021-174061"
"990529","37364","021-9999999999"
"984134","44680","021-135680"
"967466","36237","021-179777"
"967466","36158","021-179774"
"972566","169029","021-252693"
"974471","3830","021-114474"
"973996","43489","021-171670"
"974318","169516","021-254584"
"983320","25395","021-224772"
"981642","162152","021-236647"
"997922","8445","021-98945"
"998225","46751","021-188358"
"998225","62208","021-199423"
"992897","166270","021-170945"
"981044","69410","021-224708"
"981044","23719","021-150468"
"981044","23715","021-102955"
"1000744","174808","021-999999999"
"1000744","47939","021-187157"
"1000744","40621","021-144874"
"1000744","40610","021-9999999999"
"1000744","28527","021-86297"
"1000744","28512","021-152050"
"1000744","174809","021-9999999999"
"1001020","158924","021-84647"
"1001020","158923","021-125689"
"1002240","25571","021-9999999"
"985702","43934","021-177472"
"999446","8465","021-69354"
"970099","16082","021-95977"
"970099","16078","021-56696"
"974117","68909","021-241931"
"974117","68909","021-241926"
"974117","68909","021-237842"
"966529","168734","021-241407"
"966529","58331","021-209648"
"966529","58331","021-169207"
"966529","5822","021-169207"
"966529","5820","021-92122"
"966529","5572","021-53062"
"972100","48139","021-187188"
"967825","168855","021-258153"
"967825","168855","021-258154"
"990619","19888","021-67320"
"984984","28588","021-100422"
"984984","28564","021-100404"
"984984","28593","021-100405"
"985123","65806","021-217330"
"960489","44152","021-181391"
"986056","73404","021-223789"
"986056","33694","021-162172"
"986056","27581","021-109397"
"986056","27558","021-109377"
"986056","27546","021-999999999"
"986056","27538","021-58462"
"986056","27302","021-126443"
"986056","27504","021-999999999"
"980071","46917","021-183787"
"986738","49069","021-195499"
"990364","174062","021-253030"
"990364","174064","021-253031"
"990364","174070","021-236367"
"990364","174069","021-236366"
"990364","174065","021-253025"
"990364","174063","021-253028"
"990364","8817","021-101923"
"990364","8818","021-115924"
"990364","8814","021-101924"
"990364","8845","021-149389"
"990364","8855","021-146021"
"993519","23707","021-108766"
"993519","49877","021-204859"
"998956","174183","021-228492"
"1000476","58730","021-212886"
"983954","170650","021-252024"
"1002536","60951","021-999999"
"1002536","60950","021-999999"
"1002536","36693","021-999999"
"1002536","36678","021-999999"
"1002536","36661","021-999999"
"1002536","35532","021-999999"
"1002536","36636","021-999999"
"1002536","36606","021-999999"
"970707","11716","021-95913"
"974310","45614","021-179157"
"977058","30954","021-1363757"
"977058","30954","021-1445471"
"970228","4592","021-153421"
"970228","4590","021-153416"
"970228","4587","021-153413"
"975261","32394","021-168150"
"979710","55804","021-202328"
"979710","51787","021-186385"
"979710","51774","021-181218"
"979710","29310","021-145260"
"979710","29286","021-154792"
"984964","170406","021-255275"
"984964","167032","021-241086"
"977498","58441","021-224437"
"977498","58441","021-209761"
"983179","28719","021-173946"
"985086","169305","021-252197"
"994806","33243","021-95625"
"994806","33136","021-43633"
"994176","8737","021-100801"
"993015","42933","021-28040"
"993015","42846","021-109225"
"993015","42943","021-9999999999"
"986327","59450","021-210653"
"997684","5605","021-133706"
"997684","5605","021-156530"
"994263","55969","021-193273"
"988114","42320","021-123945"
"993578","158826","021-237370"
"975872","47876","021-195642"
"996373","173413","021-237326"
"996373","26015","021-122999"
"996373","25977","021-71760"
"996373","61424","021-198189"
"996373","173409","021-250219"
"964707","42336","021-137244"
"964707","42223","021-142764"
"964707","42243","021-249959"
"964707","42288","021-137244"
"964707","68657","021-194606"
"964707","175753","021-250015"
"964707","175748","021-250018"
"964707","41711","021-190129"
"964707","41676","021-204548"
"1003111","61450","021-212486"
"1003111","43567","021-163878"
"1003111","43609","021-93773"
"1003111","73037","021-225722"
"996407","36785","021-175494"
"996407","36713","021-175520"
"994874","43411","021-103756"
"968435","57599","021-1587163"
"977623","54797","021-108701"
"977623","54796","021-109134"
"974723","34773","021-999999"
"974723","34808","021-999999"
"974723","34718","021-999999"
"974723","34690","021-999999"
"980464","30954","021-1363757"
"980464","30954","021-1445471"
"984547","7813","021-154291"
"967984","49262","021-185894"
"982865","57854","021-94728"
"964694","168611","021-170301"
"964694","168612","021-227806"
"986954","171107","021-238924"
"986954","16789","021-156686"
"986954","16696","021-117308"
"987189","56093","021-202444"
"987320","67936","021-229881"
"990941","23771","021-116874"
"994777","28973","021-126004"
"995617","51380","021-192328"
"995617","51373","021-192321"
"977340","58792","021-196092"
"977340","21156","021-999999"
"977340","21190","021-125758"
"977340","21172","021-96285"
"977340","20532","021-68862"
"977340","20519","021-999999"
"977340","21175","021-107064"
"977340","21147","021-73849"
"977340","21139","021-999999"
"999957","69376","021-233850"
"999957","49345","021-192331"
"999957","37697","021-172544"
"999957","37680","021-168729"
"999957","37507","021-83038"
"999957","37475","021-83040"
"999957","37467","021-9999999999"
"987381","31048","021-115103"
"993232","32136","021-146062"
"993232","172563","021-236406"
"990155","67617","021-204123"
"995752","174313","021-238397"
"995752","47205","021-187119"
"995752","72758","021-23013801"
"995752","72750","021-23013802"
"995752","72739","021-230138"
"995752","46755","021-186749"
"997917","67896","021-230831"
"973381","169305","021-252197"
"974644","158831","021-238931"
"975036","23809","021-108797"
"975943","67715","021-234545"
"975943","67715","021-234549"
"978039","38046","021-112993"
"978039","38031","021-135689"
"978039","38008","021-44360"
"978039","37851","021-44359"
"978039","69086","021-215211"
"978039","69090","021-215211"
"980397","60845","021-210705"
"980397","60843","021-210707"
"980397","60848","021-210709"
"980397","60834","021-210703"
"980397","37936","021-170202"
"980397","37926","021-152556"
"980397","37920","021-167295"
"980397","37910","021-116070"
"980397","37903","021-71341"
"974467","42377","021-67017"
"975095","170071","021-237674"
"975095","69500","021-199649"
"976947","168222","021-248423"
"966145","168292","021-249629"
"982221","56101","021-162899"
"985660","77714","021-217025"
"988149","171874","021-254210"
"988149","171700","021-245097"
"988149","171699","021-242730"
"988149","171697","021-237188"
"963425","168692","021-244547"
"963425","168697","021-244542"
"963425","168695","021-244545"
"963425","168568","021-244552"
"996925","41214","021-129583"
"989458","171716","021-203385"
"989149","167196","021-243640"
"997556","65839","021-222700"
"1002154","38021","021-143300"
"1002154","66430","021-227028"
"1002154","36729","021-235383"
"998636","174068","021-246246"
"998636","17361","021-132370"
"1000692","28214","021-129683"
"981636","39923","021-192341"
"989431","61524","021-227216"
"981567","40380","021-77052"
"981567","40458","021-134685"
"981567","40434","021-100433"
"968591","168823","021-252793"
"954637","29657","021-114395"
"977407","169845","021-235047"
"973646","169517","021-252943"
"974857","167679","021-172444"
"964218","64553","021-153348"
"983181","166472","021-111720"
"983181","166471","021-100358"
"983181","166470","021-88457"
"983181","166469","021-88461"
"976591","34722","021-137362"
"986451","58607","021-999999"
"986451","18837","021-999999"
"986451","18916","021-999999"
"986451","18904","021-999999"
"986451","18844","021-999999"
"986451","18831","021-999999"
"985136","35509","021-84199"
"985136","35483","021-87787"
"985136","35395","021-46258"
"985136","22984","021-84162"
"985136","21845","021-46526"
"985136","22880","021-51177"
"985136","22768","021-122137"
"987173","56397","021-193337"
"987173","56397","021-193336"
"987173","56398","021-204252"
"971452","57584","021-207884"
"971452","29879","021-167347"
"971452","29801","021-101787"
"994666","25789","021-92851"
"994666","25784","021-92523"
"989965","29512","021-9999999999"
"989965","29498","021-9999999999"
"989965","26031","021-9999999999"
"993159","76549","021-177677"
"970323","170724","021-258479"
"982785","167027","021-243234"
"991088","47406","021-162487"
"991088","47404","021-125622"
"1000417","39832","021-142577"
"1000417","39832","021-142575"
"1000417","39832","021-142578"
"1000417","39827","021-136918"
"968253","120654","021-253789"
"968253","120654","021-253844"
"972616","65766","021-149292"
"984376","65140","021-149290"
"990071","170036","021-100669"
"990071","67884","021-100669"
"990071","67883","021-100669"
"990071","43031","021-175875"
"990071","43011","021-100669"
"990071","43021","021-175878"
"990071","170038","021-100669"
"990071","170037","021-100669"
"995220","15648","021-129650"
"995220","15648","021-129651"
"995220","173116","021-241211"
"995220","173116","021-241214"
"999913","54987","021-1577371"
"996694","28588","021-100422"
"996694","28564","021-100404"
"996694","28593","021-100405"
"996511","173462","021-253342"
"996511","22916","021-9999999999"
"996511","22979","021-9999999999"
"999956","162179","021-239834"
"1003215","38810","021-86896"
"1003590","36126","021-145578"
"1003590","176041","021-145578"
"1002394","39908","021-88820"
"1002394","39937","021-9999999999"
"994953","72492","021-213990"
"994953","20632","021-76527"
"994953","31726","021-122551"
"994953","20650","021-116441"
"994953","73043","021-230248"
"999985","10104","021-90291"
"993479","120689","021-229371"
"983504","41069","021-106331"
"983504","170564","021-238446"
"992571","19921","021-9999999999"
"992571","19929","021-9999999999"
"995033","168730","021-214619"
"975265","51501","021-192816"
"1000053","75356","021-9999999999"
"1000053","75345","021-9999999999"
"999121","77659","021-236563"
"999121","174194","021-255099"
"1002902","69513","021-201664"
"1004340","46112","021-167906"
"1004340","46112","021-207417"
"966481","168730","021-214619"
"974281","162278","021-245907"
"974281","166872","021-247333"
"974281","162277","021-245709"
"974281","169365","021-256240"
"976900","36558","021-115481"
"982392","54296","021-151779"
"979310","58359","021-207514"
"985937","169916","021-25610"
"984851","42869","021-9995"
"984851","40769","021-99999"
"984851","50276","021-9994"
"984851","42854","021-9996"
"984851","42811","021-9998"
"984851","42840","021-9997"
"986087","43557","021-72109"
"986087","43527","021-75168"
"988931","25644","021-144079"
"968027","2225","021-164741"
"991524","27407","021-117829"
"983329","54878","021-192756"
"978081","29718","021-139054"
"991699","58346","021-138049"
"991881","171081","021-233852"
"991881","170800","021-175889"
"991881","170800","021-175892"
"981087","65792","021-222820"
"981087","65793","021-158011"
"991879","45578","021-107264"
"974306","167486","021-247534"
"1001593","58473","021-205687"
"1001440","51396","021-137647"
"1001440","51396","021-184123"
"988708","37927","021-93092"
"995218","25180","021-999999"
"1000792","34728","021-9999999999"
"1000792","30172","021-468040"
"997426","168415","021-155600"
"997426","168411","021-174044"
"997426","168410","021-155598"
"997426","168413","021-155599"
"997426","168414","021-155599"
"997426","168412","021-201681"
"972048","43726","021-181482"
"994687","55176","021-236416"
"993149","32269","021-9999999999"
"978487","33517","021-62511"
"978487","33502","021-158212"
"966753","73767","021-236533"
"966753","57326","021-208009"
"968280","39324","021-9999999999"
"968280","38113","021-111049"
"968545","167272","021-244936"
"968545","167279","021-247856"
"977326","64569","021-242867"
"975696","58092","021-200626"
"975696","58530","021-78484"
"975696","58529","021-67745"
"975696","33597","021-1566002"
"975696","33578","021-72311"
"975696","33591","021-151660"
"975696","33598","021-15166001"
"975696","169707","021-251935"
"984999","18501","021-87276"
"987296","44486","021-213328"
"987296","43913","021-213329"
"987296","43914","021-95666"
"986637","171323","021-255491"
"986637","171337","021-255489"
"993779","168441","021-250109"
"989263","171644","021-242635"
"989263","56323","021-187006"
"989263","56322","021-124354"
"990075","53904","021-196947"
"993242","57274","021-1594144"
"980812","45328","021-156656"
"974946","171073","021-106773"
"974946","20207","021-128243"
"974946","20196","021-106878"
"974946","20188","021-106879"
"974946","17781","021-139986"
"974946","20173","021-106773"
"996181","38169","021-64388"
"996181","38146","021-101598"
"996181","38129","021-137387"
"996181","38100","021-61408"
"978151","66307","021-225495"
"978151","60663","021-210229"
"978151","60632","021-216938"
"978151","60632","021-197717"
"989511","51630","021-152041"
"989511","68949","021-1620407"
"960901","47725","021-178648"
"960901","18317","021-128185"
"987133","4494","021-53274"
"996357","38438","021-79058"
"996357","38371","021-44820"
"996357","38333","021-9999999999"
"996357","38317","021-9999999999"
"996357","38422","021-9999999999"
"996357","38308","021-9999999999"
"996357","38287","021-9999999999"
"996357","38233","021-59080"
"994810","56780","021-173211"
"996417","44366","021-143165"
"996417","44367","021-165207"
"993006","61487","021-155479"
"993006","49642","021-66923"
"993006","29361","021-66969"
"985951","46761","021-184018"
"996002","173319","021-9999999999"
"996002","30919","021-9999999999"
"996002","30998","021-9999999999"
"1004246","76693","021-225482"
"1004246","53556","021-187650"
"1004246","41158","021-124994"
"1004246","41185","021-151120"
"1000244","67723","021-217309"
"1000244","41812","021-91581"
"999423","72680","021-229750"
"999423","72672","021-223853"
"999423","53774","021-186428"
"999423","53265","021-181920"
"999423","18569","021-92959"
"999423","18575","021-116675"
"999423","18579","021-119581"
"999423","18582","021-145691"
"999423","18584","021-152431"
"988531","26609","021-174066"
"988531","26603","021-174064"
"988531","26600","021-174060"
"988531","26597","021-999999"
"988531","26590","021-999999"
"988531","26580","021-999999"
"988531","26575","021-999999"
"988531","26570","021-999999"
"998773","120368","021-235784"
"990995","60726","021-207446"
"1002373","26731","021-122909"
"1002373","18768","021-95078"
"1002478","175545","021-86325"
"1002478","67428","021-230638"
"994971","73031","021-230410"
"1004342","77246","021-217802002"
"1004342","77234","021-217802001"
"1004342","77250","021-217802"
"1004342","39626","021-1131824"
"1004342","39617","021-1131965"
"1004342","39600","021-2184009"
"1004342","39612","021-1131886"
"1004342","39608","021-999999999"
"1004342","39523","021-83735"
"1004342","39504","021-2176377"
"1004342","36736","021-21149260"
"1004342","35568","021-21149259"
"967864","8423","021-173751"
"967864","8413","021-138091"
"967864","8279","021-173748"
"967864","8406","021-138092"
"967864","8399","021-140041"
"967864","8387","021-137979"
"967864","8359","021-138108"
"967864","8340","021-138085"
"967864","8304","021-138084"
"967864","8292","021-118261"
"967864","7929","021-112535"
"967864","8276","021-117702"
"967864","7884","021-118241"
"967864","7867","021-139954"
"967864","7574","021-139953"
"967864","7508","021-112562"
"967864","7892","021-139956"
"967864","49935","021-187252"
"967864","8434","021-173743"
"967864","58064","021-206699"
"967864","58067","021-205506"
"967864","58066","021-206689"
"967864","49937","021-196917"
"967864","75249","021-138104"
"967864","75259","021-138910"
"967633","35398","021-104"
"971906","166339","021-223522"
"971014","25818","021-1118118"
"973422","159064","021-239776"
"973422","40420","021-154312"
"973658","54926","021-103121"
"975963","43898","021-165653"
"971490","167207","021-162142"
"971490","167208","021-203728"
"971490","169851","021-249721"
"972001","166828","021-235602"
"987183","167432","021-202444"
"988251","65736","021-211807"
"988251","29775","021-109949"
"992777","172461","021-255955"
"993453","27846","021-174047"
"993453","27846","021-174048"
"993453","27831","021-174052"
"993453","27831","021-174051"
"993453","27821","021-174053"
"993453","27821","021-174054"
"993453","27753","021-174056"
"993453","27753","021-174057"
"983142","130733","021-237922"
"986702","68911","021-21649301"
"986702","53669","021-184122"
"986702","42562","021-160436"
"986702","42550","021-140269"
"986702","53689","021-184122"
"986702","53678","021-184122"
"986702","73665","021-216493"
"986702","173737","021-999999999"
"986702","173735","021-242037"
"986702","173734","021-243754"
"986702","173736","021-224277"
"986702","173731","021-246189"
"999460","37029","021-114423"
"993164","27772","021-71655"
"993164","27758","021-71790"
"993188","27886","021-104201"
"993270","45473","021-180515"
"993078","68943","021-228421"
"993078","68864","021-152674"
"993078","16515","021-106396"
"993078","16575","021-128492"
"993078","16518","021-152673"
"1000503","34502","021-1116103"
"995838","43386","021-93799"
"984262","69335","021-219527"
"984262","45386","021-179425"
"984262","60006","021-198513"
"984262","60005","021-198636"
"984262","170667","021-250271"
"982436","69866","021-190219"
"982436","21522","021-118190"
"982436","21516","021-123579"
"982436","21511","021-9999999999"
"982436","21509","021-88953"
"982436","21503","021-80283"
"982436","21468","021-9999999999"
"982436","21464","021-9999999999"
"982436","21462","021-9999999999"
"982436","21458","021-9999999999"
"982436","59154","021-180224"
"982436","21429","021-9999999999"
"982436","21409","021-9999999999"
"979974","62053","021-20482801"
"979974","62065","021-124349"
"979974","17826","021-175486"
"979974","17821","021-175440"
"979974","17179","021-175482"
"979974","17824","021-175439"
"979974","17831","021-124349"
"979974","15765","021-83303"
"979974","15761","021-40349"
