"FilingID","ReferenceID","Private Fund Name","Fund ID"
"877383","25688","GMO TACTICAL OPPORTUNITIES FUND (OFFSHORE), L.P.","805-1834464339"
"877383","25586","GMO FIXED INCOME HEDGE FUND (OFFSHORE), L.P.","805-3104130052"
"877383","24820","GMO MULTI-STRATEGY FUND (ONSHORE), LLC","805-4812609068"
"877383","24820","GMO MULTI-STRATEGY FUND (OFFSHORE), L.P.","805-6801822635"
"877383","24705","GMO MEAN REVERSION FUND (OFFSHORE), L.P.","805-2176975289"
"877383","17029","GMO CREDIT OPPORTUNITIES FUND (OFFSHORE), L.P.","805-4512111788"
"877383","25493","GMO EMERGING COUNTRY DEBT PORTFOLIO (OFFSHORE) LTD.","805-4904739377"
"877383","25718","GMO TOTAL EQUITIES FUND (ONSHORE)","805-4979594039"
"876916","68256","OC 533 OFFSHORE FUND, LTD.","805-4985711151"
"876916","4028","NOKOTA CAPITAL, LP","805-7454213181"
"876916","4028","NOKOTA CAPITAL OFFSHORE FUND, LTD","805-6543232211"
"892751","19373","ONSHORE H7","805-9452137959"
"892751","19355","ONSHORE H5","805-9301815815"
"892751","19373","OFFSHORE H7","805-7047256810"
"892751","19359","ONSHORE H6","805-3168088310"
"892751","19359","OFFSHORE H6","805-3018104096"
"892751","19355","OFFSHORE H5","805-1825214317"
"878725","31565","ROCK BLUFF HEDGE FUND OFFSHORE PARTNERSHIP, L.P.","805-9291158934"
"878725","31877","ROCK BLUFF STRATEGIC FIXED INCOME OFFSHORE PARTNERSHIP, L.P.","805-5000028040"
"903410","43148","CITI RECOVERY OFFSHORE FUND","805-9115599531"
"903410","43159","CITI HICKS MUSE PARTNERS OFFSHORE FUND","805-8369029360"
"903410","43120","CITI MASTERS OFFSHORE FUND","805-8825467939"
"903410","43080","NEW ECONOMY GROWTH PARTNERS OFFSHORE FUND","805-5128619356"
"903410","43106","NEW ECONOMY GROWTH PARTNERS OFFSHORE FUND","805-2269750658"
"903410","42988","PRIVATE SELECTION FUND II OFFSHORE FUND","805-8922598333"
"903410","43135","CITI MASTERS II OFFSHORE FUND","805-8590001736"
"903410","43049","THE COMMUNICATIONS FUND I OFFSHORE FUND","805-8147508296"
"889632","29487","TWO SIGMA COMPASS ENHANCED CAYMAN FUND, LTD.","805-8247668320"
"889632","29487","TWO SIGMA COMPASS ENHANCED U.S. FUND, LP","805-8185648199"
"889632","30732","TWO SIGMA STRATEGIES FUND, LP","805-6781572447"
"889632","30732","SOHO ORBIT FUND, LP","805-2795108058"
"889632","30656","TWO SIGMA SPECTRUM U.S. FUND, LP","805-9338330494"
"889632","30656","TWO SIGMA SPECTRUM CAYMAN FUND, LTD.","805-3694950175"
"889632","29976","TWO SIGMA U.S. FUND, LP","805-9570919520"
"889632","29976","TWO SIGMA CAYMAN FUND, LTD.","805-8815640112"
"889632","29487","TWO SIGMA COMPASS CAYMAN FUND, LTD.","805-6715270217"
"889632","29955","TWO SIGMA ECLIPSE U.S. FUND, LP","805-3245291770"
"889632","29955","TWO SIGMA ECLIPSE CAYMAN FUND, LTD.","805-5458683998"
"889632","29487","TWO SIGMA COMPASS U.S. FUND, LP","805-4586029234"
"887381","31499","BCM HIGH INCOME FUND INTERNATIONAL, LTD.","805-8681122390"
"905305","8491","ANDROMEDA GLOBAL CREDIT PARTNERS, LTD.","805-3254084699"
"905305","8491","ANDROMEDA GLOBAL CREDIT PARTNERS, L.P.","805-4547100198"
"886576","63866","HITCHWOOD CAPITAL FUND LTD.","805-4161133612"
"886576","63866","HITCHWOOD CAPITAL PARTNERS LP","805-9381976478"
"886151","4894","NORTH RUN CAPITAL PARTNERS, LP","805-6613366863"
"886151","4894","NORTH RUN OFFSHORE PARTNERS, LTD","805-2524457484"
"886151","4894","NORTH RUN QUALIFIED PARTNERS, LP","805-6494850715"
"863995","77301","C SUNSET REAL ESTATE OPPORTUNITIES OFFSHORE FEEDER FUND , L.P.","805-9311891716"
"863995","77306","ONE DALTON OFFSHORE FEEDER FUND, LTD.","805-7018869413"
"863995","52298","C 432 PA OFFSHORE FEEDER FUND  L.P","805-5619298637"
"904887","26744","ZEBRA GLOBAL EQUITY FUND, LTD.","805-3363269049"
"880254","24805","WHITE OAK REAL ESTATE INVESTORS 2011-1, LLC","805-8773695859"
"880254","52275","ISEN INVESTMENTS/WHITE OAK PARTNERS REAL ESTATE OPPORTUNITY FUND 2012, LP","805-2349390739"
"880254","24805","WHITE OAK REAL ESTATE UPPER TIER ENTITY 2011-1B, LLC","805-1340220088"
"893237","19364","TWO SIGMA U.S. EQUITY VARIABLE EXPOSURE FUND, LTD.","805-3984539705"
"893237","46864","TWO SIGMA ACTIVE EXTENSION U.S. ALL CAP EQUITY CAYMAN FUND, LTD.","805-6340407201"
"893237","66626","TWO SIGMA ABSOLUTE RETURN MACRO ENHANCED CAYMAN FUND, LTD.","805-4033118293"
"893237","66626","TWO SIGMA ABSOLUTE RETURN MACRO ENHANCED FUND, LP","805-9607168725"
"893237","66626","TWO SIGMA ABSOLUTE RETURN MACRO CAYMAN FUND, LTD.","805-1133654317"
"893237","66626","TWO SIGMA ABSOLUTE RETURN MACRO FUND, LP","805-1671127842"
"893237","66625","TWO SIGMA ABSOLUTE RETURN EQUITY ENHANCED CAYMAN FUND, LTD.","805-6079439575"
"893237","66625","TWO SIGMA ABSOLUTE RETURN EQUITY ENHANCED FUND, LP","805-7894014362"
"893237","15847","TWO SIGMA ABSOLUTE RETURN LOWERED VOLATILITY CAYMAN FUND, LTD.","805-2490786073"
"893237","15847","TWO SIGMA ABSOLUTE RETURN ENHANCED CAYMAN FUND, LTD.","805-7649915702"
"893237","15923","TWO SIGMA CONSTELLATION ONE FUND, LTD.","805-4717326910"
"893237","15923","TWO SIGMA CONSTELLATION US FUND, LP","805-7595663051"
"893237","15876","TWO SIGMA GALAXY CAYMAN FUND, LTD.","805-4622975495"
"893237","15847","TWO SIGMA ABSOLUTE RETURN CAYMAN FUND, LTD.","805-9035497349"
"893237","15847","TWO SIGMA ABSOLUTE RETURN FUND, LP","805-2542515878"
"893237","46859","TWO SIGMA INTERNATIONAL CORE FUND, LP","805-2234122258"
"893237","15847","TWO SIGMA ABSOLUTE RETURN ENHANCED FUND, LP","805-7711236784"
"893237","66625","TWO SIGMA ABSOLUTE RETURN EQUITY CAYMAN FUND, LTD.","805-4351729149"
"893237","17660","TWO SIGMA U.S. LARGE CAP CORE EQUITY FUND, LP","805-4336185077"
"867365","55725","JANUS GLOBAL DIVERSIFIED RISK PREMIA FUND LTD.","805-8914878460"
"883556","19893","DEEPHAVEN GLOBAL MULTI-STRATEGY FUND LTD.","805-8804309284"
"883556","19893","DEEPHAVEN GLOBAL MULTI-STRATEGY FUND LLC","805-5797724784"
"883556","19892","DEEPHAVEN EVENT FUND LLC","805-2275658015"
"883556","19906","SHEPHERD GUARDIAN FUND, LTD.","805-7268472594"
"883556","58423","BLACK MAPLE CAPITAL PARTNERS LP","805-4796605499"
"883556","58423","BLACK MAPLE CAPITAL FUND, LTD.","805-9547080494"
"883556","19906","STARK INVESTMENTS LIMITED PARTNERSHIP","805-9543398156"
"883556","19906","SHEPHERD INVESTMENTS INTERNATIONAL, LTD.","805-3630541186"
"883556","19905","STARK GLOBAL OPPORTUNITIES FUND LTD.","805-6184552295"
"883556","19892","DEEPHAVEN EVENT FUND LTD.","805-5257709494"
"883556","19891","DEEPHAVEN EUROPEAN EVENT FUND (USD) LTD.","805-9976316090"
"883556","19891","DEEPHAVEN EUROPEAN EVENT FUND (EUR) LTD.","805-8806086007"
"883556","19905","STARK GLOBAL OPPORTUNITIES FUND LP","805-7586270301"
"883556","19900","STARK ASIA FUND LTD.","805-7875113017"
"883556","19909","STARK SELECT ASSET FUND LLC","805-4876690045"
"883556","19909","SHEPHERD SELECT ASSET LTD.","805-7901004168"
"883556","19900","STARK ASIA FUND LP","805-2260058819"
"883556","19897","STARK ABS OPPORTUNITIES LTD.","805-2575369833"
"885270","5628","V3 REALTY PARTNERS OFFSHORE FUND LTD.","805-8030845800"
"883727","29430","MACKAY MUNICIPAL OPPORTUNITIES FUND, LP","805-2886245103"
"883727","28985","MACKAY MUNICIPAL CREDIT OPPORTUNITIES FUND LP","805-9181114991"
"883727","70183","MACKAY PUERTO RICO OPPORTUNITIES FEEDER FUND, L.P.","805-8091849045"
"896424","2696","VOLEON INVESTORS FUND LP","805-1344234302"
"896424","2696","VOLEON INTERNATIONAL INVESTORS, LTD","805-2012766613"
"879751","61508","WHIPPOORWILL OFFSHORE CREDIT OPPORTUNITY FUND, LTD.","805-4261183937"
"879726","16005","KS INTERNATIONAL, INC.","805-5416483350"
"879726","16005","KS CAPITAL PARTNERS, L.P.","805-4638304453"
"864426","48727","HARBOURVEST PARTNERS CAYMAN CLEANTECH FUND II L.P.","805-1529440905"
"864426","15732","HARBOURVEST PARTNERS VIII-CAYMAN BUYOUT FUND L.P.","805-7402222571"
"864426","25545","DOVER STREET VII (AIV2) CAYMAN FUND L.P.","805-7261983281"
"864426","25545","DOVER STREET VII (AIV1) CAYMAN FUND L.P.","805-2250194534"
"864426","15035","HARBOURVEST PARTNERS VIII-CAYMAN VENTURE FUND L.P.","805-2985658908"
"864426","20745","DOVER STREET VIII CAYMAN FUND L.P.","805-6397104696"
"864426","20351","HIPEP VI-CAYMAN EMERGING MARKETS FUND L.P.","805-7954176557"
"864426","20338","HIPEP VI-CAYMAN EUROPEAN LARGE BUYOUT FUND L.P.","805-6651549813"
"864426","20334","HIPEP VI-CAYMAN EUROPEAN SMALL-MEDIUM BUYOUT FUND L.P.","805-5963395932"
"864426","20331","HIPEP VI-CAYMAN ASIA PACIFIC FUND L.P.","805-5725239346"
"864426","20310","HIPEP VI-CAYMAN PARTNERSHIP FUND L.P.","805-7793803339"
"864426","17512","HARBOURVEST PARTNERS VII-VENTURE HOLDING FUND L.P.","805-3471808563"
"864426","17512","HARBOURVEST PARTNERS VII-VENTURE BLOCKER LLC","805-7590784130"
"864426","17541","HARBOURVEST PARTNERS VII-MEZZANINE HOLDING FUND L.P.","805-9540436722"
"864426","17541","HARBOURVEST PARTNERS VII-MEZZANINE BLOCKER LLC","805-1563909230"
"864426","17532","HARBOURVEST PARTNERS VII-BUYOUT HOLDING FUND L.P.","805-6898767861"
"864426","17532","HARBOURVEST PARTNERS VII-BUYOUT BLOCKER LLC","805-6311058022"
"864426","19603","HARBOURVEST PARTNERS VI-CAYMAN PARTNERSHIP FUND L.P.","805-6478118128"
"864426","19658","HARBOURVEST PARTNERS VI-CAYMAN BUYOUT PARTNERSHIP FUND L.P.","805-1376372089"
"864426","20167","HARBOURVEST PARTNERS VIII-CAYMAN MEZZANINE AND DISTRESSED DEBT FUND L.P.","805-5574948253"
"864426","20132","HIPEP V - 2007 CAYMAN EUROPEAN BUYOUT COMPANION FUND L.P.","805-5738130060"
"864426","20055","HIPEP V-CAYMAN ASIA PACIFIC AND REST OF WORLD PARTNERSHIP FUND L.P.","805-9847180314"
"864426","20008","HIPEP V-CAYMAN U.S. DOLLAR DIRECT  FUND L.P.","805-8200541019"
"864426","20008","HARBOURVEST INTERNATIONAL PRIVATE EQUITY PARTNERS V - CAYMAN DIRECT FUND L.P.","805-2253708501"
"864426","19989","HARBOURVEST PARTNERS 2004 CAYMAN DIRECT FUND L.P.","805-1879712160"
"864426","20015","HIPEP V-CAYMAN U.S. DOLLAR PARTNERSHIP FUND L.P.","805-8716798226"
"864426","20015","HARBOURVEST INTERNATIONAL PRIVATE EQUITY PARTNERS V - CAYMAN PARTNERSHIP FUND L.P.","805-4265030367"
"864426","4373","HARBOURVEST PARTNERS IX-CAYMAN VENTURE FUND L.P.","805-8248205623"
"864426","34586","HARBOURVEST PARTNERS 2013 DIRECT CAYMAN FUND L.P.","805-5822018194"
"864426","18182","HARBOURVEST PARTNERS IX-CAYMAN CREDIT OPPORTUNITIES FUND L.P.","805-4273243441"
"864426","18162","HARBOURVEST PARTNERS IX-CAYMAN BUYOUT FUND L.P.","805-4396070571"
"864426","17880","HARBOURVEST PARTNERS CAYMAN CLEANTECH FUND I L.P.","805-6697137535"
"864426","17872","DOVER STREET VII CAYMAN FUND L.P.","805-9701797464"
"864426","17601","HARBOURVEST PARTNERS 2007 CAYMAN DIRECT FUND L.P.","805-7917797588"
"864426","17589","DOVER STREET VI CAYMAN FUND L.P.","805-4466134375"
"864426","17576","HARBOURVEST PARTNERS VII - 2005 CAYMAN BUYOUT PARTNERSHIP FUND L.P.","805-8334158381"
"864426","16718","DOVER STREET V BLOCKER L.P.","805-3937804709"
"864426","17541","HARBOURVEST PARTNERS VII-MEZZANINE FEEDER FUND L.P.","805-4738204333"
"864426","17541","HARBOURVEST PARTNERS VII-CAYMAN MEZZANINE FUND L.P.","805-1361892339"
"864426","17512","HARBOURVEST PARTNERS VII-VENTURE FEEDER FUND L.P.","805-7365888596"
"864426","17532","HARBOURVEST PARTNERS VII-CAYMAN BUYOUT FUND L.P.","805-7901991013"
"864426","17512","HARBOURVEST PARTNERS VII-CAYMAN VENTURE FUND L.P.","805-4525232119"
"864426","17532","HARBOURVEST PARTNERS VII-BUYOUT FEEDER FUND L.P.","805-6485692344"
"864426","71324","HIPEP VII EMERGING MARKETS FEEDER FUND L.P.","805-4960388411"
"864426","72243","HARBOURVEST PARTNERS CAYMAN MEZZANINE INCOME FUND L.P.","805-8701374074"
"864426","72368","HARBOURVEST PARTNERS X VENTURE FEEDER FUND L.P.","805-5518167090"
"864426","72382","HARBOURVEST PARTNERS X BUYOUT FEEDER FUND L.P.","805-6327858139"
"864426","70317","HIPEP VII PARTNERSHIP FEEDER FUND L.P.","805-6246495227"
"864426","70324","HIPEP VII ASIA PACIFIC FEEDER FUND L.P.","805-9563312749"
"864426","70322","HIPEP VII EUROPE FEEDER FUND L.P.","805-9106400452"
"889107","20064","GAME CREEK OFFSHORE FUND, LTD","805-4085399599"
"900324","58175","COLONY DISTRESSED CREDIT AND SPECIAL SITUATIONS FUND III FEEDER A, L.P.","805-6408213448"
"900324","58175","COLONY DISTRESSED CREDIT AND SPECIAL SITUATIONS FUND III FEEDER B, L.P.","805-3765681088"
"900324","11595","COLONY DISTRESSED CREDIT FUND II FEEDER A, L.P.","805-5444588280"
"900324","11562","COLONY DISTRESSED CREDIT FUND FEEDER B, L.P.","805-8862340814"
"900324","11562","COLONY DISTRESSED CREDIT FUND FEEDER A, L.P.","805-4140217464"
"900324","11595","COLONY DISTRESSED CREDIT FUND II FEEDER K, L.P.","805-2603707244"
"900324","11595","COLONY DISTRESSED CREDIT FUND II FEEDER B, L.P.","805-7802405136"
"902614","75296","KISKI (CAYMAN) FUND LTD.","805-6907854211"
"894292","55071","WEXFORD FOCUSED EQUITIES, L.P.","805-3181867248"
"894292","38874","WEXFORD-MIT ENERGY, L.P.","805-4470305263"
"894292","38784","WEXFORD PARTNERS 11, L.P.","805-8135984345"
"894292","38741","WEXFORD PARTNERS 10, L.P.","805-5798747298"
"894292","38683","WEXFORD PARTNERS 9, L.P.","805-7250337577"
"894292","38604","WEXFORD PARTNERS VIII, L.P.","805-6019440253"
"894292","25654","WEXFORD OFFSHORE PARTNERS VII LIMITED","805-8328768188"
"894292","25654","WEXFORD PARTNERS VII, L.P.","805-3078135598"
"894292","38181","WEXFORD PARTNERS VI, L.P.","805-9974044286"
"894292","38009","WEXFORD PARTNERS V, L.P.","805-9643955782"
"905542","19373","ONSHORE H7","805-9452137959"
"905542","19355","ONSHORE H5","805-9301815815"
"905542","19373","OFFSHORE H7","805-7047256810"
"905542","19359","ONSHORE H6","805-3168088310"
"905542","19359","OFFSHORE H6","805-3018104096"
"905542","19355","OFFSHORE H5","805-1825214317"
"899632","50416","THE SPITFIRE QUALIFIED FUND LTD","805-8051341922"
"892276","49849","CHILTON GLOBAL NATURAL RESOURCES LONG OPPORTUNITIES (BVI) LTD.","805-5386602705"
"892276","18662","CHILTON INTERNATIONAL (BVI) LTD.","805-8832861221"
"892276","19557","CHILTON GLOBAL NATURAL RESOURCES INTERNATIONAL (BVI) LTD.","805-4429963496"
"892276","19549","CHILTON EUROPEAN INTERNATIONAL (BVI) LTD.","805-3782741207"
"892276","19518","CHILTON SMALL CAP & MID CAP INTERNATIONAL (BVI) LTD.","805-1764397052"
"892276","19518","CHILTON SMALL CAP & MID CAP PARTNERS, L.P.","805-1870136707"
"892276","19178","CHILTON STRATEGIC VALUE INTERNATIONAL II (BVI) LTD.","805-1695926421"
"886394","54859","CORMORANT GLOBAL HEALTHCARE OFFSHORE FUND, LTD","805-1551518588"
"886394","54859","CORMORANT GLOBAL HEALTHCARE FUND, LP","805-7573010386"
"904618","39047","MARCATO INTERNATIONAL LTD.","805-9997963721"
"904618","67070","MCM I INTERNATIONAL LTD.","805-5087823028"
"904618","67070","MCM I, L.P.","805-5109551240"
"895714","2054","CRIMSON PHYSICAL COMMODITIES FUND, LTD.","805-3803615113"
"895714","2054","CRIMSON PHYSICAL COMMODITIES FUND, LP","805-1125056888"
"895714","2052","CELADON COMMODITIES FUND, LP","805-4836393887"
"895714","2052","CELADON COMMODITIES FUND, LTD.","805-5524658473"
"895714","2050","VIRIDIAN FUND, LTD.","805-9908195509"
"895714","2050","VIRIDIAN FUND, LP","805-3951892659"
"895714","58876","AERIS METALS FUNDS, LP","805-2318647244"
"895714","58876","AERIS METALS FUND, LTD.","805-5680946866"
"898819","47826","PANAGORA DIVERSIFIED ARBITRAGE OFF-SHORE FUND, LTD","805-1771552421"
"898819","47826","PANAGORA DIVERSIFIED ARBITRAGE FUND, LLC","805-3515859231"
"898819","47828","PANAGORA DIVERSIFIED RISK MULTI-ASSET FUND (B), LTD.","805-5442682051"
"892967","8326","GEI V SPECIAL INVESTORS, L.P.","805-3124119767"
"892967","8326","GEI V OFFSHORE INVESTORS, L.P.","805-9683015059"
"892967","8354","GEI VI SPECIAL INVESTORS, L.P.","805-9745560249"
"892967","8354","GREEN EQUITY INVESTORS OFFSHORE FUND VI, L.P.","805-1463092979"
"881452","68753","WELLSPRING OPPORTUNISTIC CREDIT FUND LTD.","805-3096564643"
"881452","17550","U.S. BANK LOAN FUND (FEEDER TRUST)","805-1958580747"
"881452","17176","AVILA FUND, LTD.","805-3756355444"
"881452","17176","AVILA FUND, L.P.","805-2042572306"
"885351","35889","MERU US HFF, LP","805-9123529427"
"885351","35889","MERU CAYMAN HFF, LTD.","805-7740634625"
"885466","68845","HIGHLINE CAPITAL QUALIFIED FUND, LTD.","805-7881865987"
"885466","7998","HIGHLINE SELECT, L.P.","805-1261587508"
"885466","7981","HIGHLINE CAPITAL INTERNATIONAL, LTD.","805-4993053198"
"885466","7989","HIGHLINE ENHANCED, LTD.","805-9804966552"
"893971","62112","EMINENCE EAGLEWOOD FUND, LTD.","805-1565463113"
"893971","6594","EMINENCE FUND, LTD.","805-8945169035"
"893971","6596","EMINENCE FUND LEVERAGED, LTD.","805-6730132606"
"902758","55706","ORCHARD HILL ASIAN OPPORTUNITY OFFSHORE FUND LTD.","805-6435198857"
"902758","55706","ORCHARD HILL ASIAN OPPORTUNITY INTERMEDIATE FUND LP","805-9410254911"
"902758","55706","ORCHARD HILL ASIAN OPPORTUNITY DOMESTIC FUND LP","805-3371800189"
"902758","45579","ORCHARD HILL OFFSHORE FUND LTD.","805-4583094379"
"902758","45579","ORCHARD HILL INTERMEDIATE FUND LP","805-2375003780"
"902758","45579","ORCHARD HILL DOMESTIC FUND LP","805-7833777161"
"898837","5983","CLEARWATER CAPITAL PARTNERS FUND II (CAYMAN) LTD.","805-8547733508"
"898837","6130","CLEARWATER CAPITAL PARTNERS OPPORTUNITIES FUND (CAYMAN), LTD.","805-7011523016"
"898837","6125","CLEARWATER FUND IV FEEDER FUND, L.P.","805-1694948442"
"898837","5992","CLEARWATER FUND III FEEDER FUND NO. 2, L.P.","805-9308637208"
"898837","5992","CLEARWATER FUND III FEEDER FUND, L.P.","805-5574597120"
"898837","6129","CLEARWATER CAPITAL PARTNERS LONG-TERM VALUE FUND, LLC","805-1740953342"
"898837","6129","CLEARWATER CAPITAL PARTNERS LONG-TERM VALUE FUND (CAYMAN), LTD","805-4463197178"
"887675","49867","ROYSTONE CAPITAL PARTNERS LP","805-2813561969"
"887675","49867","ROYSTONE CAPITAL OFFSHORE FUND LTD","805-2180063655"
"902642","27815","THE ADVENT ENHANCED PHOENIX FUND","805-5248040397"
"902642","27815","THE ENHANCED PHOENIX FUND OFFSHORE","805-7725718710"
"902642","26811","THE ADVENT GLOBAL OPPORTUNITY FUND","805-5517037389"
"902642","26811","THE ADVENT GLOBAL OPPORTUNITY FUND OFFSHORE","805-9806023033"
"902642","24785","THE ADVENT CONVERTIBLE ARBITRAGE FUND, L.P.","805-8693529475"
"902642","24785","THE ADVENT CONVERTIBLE ARBITRAGE (CAYMAN) FUND","805-7482609102"
"899513","30231","SURE DYNAMIC HOLDINGS LIMITED","805-1330202856"
"899513","29206","CHAMPION SPEED LIMITED","805-4749839280"
"899513","49462","GLOBAL STATUS LIMITED","805-2680660414"
"894422","72722","ROSEMAWR CAPITAL II (INTERNATIONAL) LP","805-2942126843"
"894422","30575","ROSEMAWR INTERNATIONAL LTD.","805-6694341458"
"893893","48899","VALUEACT CO-INVEST PARTNERS, L.P.","805-9495568730"
"893893","48899","VALUEACT CO-INVEST INTERNATIONAL, L.P.","805-9037686531"
"893893","35781","VALUEACT CAPITAL INTERNATIONAL II, L.P.","805-2266391586"
"893893","35781","VALUEACT CAPITAL INTERNATIONAL I, L.P.","805-8468810923"
"893893","35781","VALUEACT CAPITAL PARTNERS II, L.P.","805-7202968432"
"893893","35781","VALUEACT CAPITAL PARTNERS, L.P.","805-8595396043"
"904827","64934","RED OAK OFFSHORE FUND LTD.","805-3355133181"
"887010","58252","CLARION INVESTORS II FEEDER, LTD.","805-7369085386"
"887010","1365","TRUMPET FEEDER, LTD.","805-5167063864"
"905579","39949","WESTERN ASSET OPPORTUNISTIC STRUCTURED SECURITIES PORTFOLIO LTD","805-3372896940"
"905579","39948","WA OPPORTUNISTIC ASIAN SECURITIES PORTFOLIO LTD","805-5245526289"
"905579","39943","WESTERN ASSET EMERGING MARKETS LOCAL DEBT PORTFOLIO LTD","805-8453694080"
"905579","39907","WESTERN ASSET US CORE PLUS PORTFOLIO LTD","805-3688130935"
"905579","39913","WESTERN ASSET MORTGAGE BACKED SECURITIES PORTFOLIO LTD","805-5264565945"
"905579","39926","WESTERN ASSET US LONG DURATION PORTFOLIO LTD","805-6660134593"
"905579","39893","WESTERN ASSET FLOATING RATE HIGH INCOME FUND LTD","805-1902734839"
"905579","39878","WESTERN ASSET OPPORTUNISTIC INTERNATIONAL INVESTMENT GRADE SECURITIES PORTFOLIO LTD","805-3977383873"
"905579","39870","WESTERN ASSET OPPORTUNISTIC US$ HIGH YIELD SECURITIES PORTFOLIO LTD","805-2312954647"
"905579","40264","WESTERN ASSET CREDIT PROTECTION FUND LTD","805-1729688398"
"905579","38425","WESTERN ASSET TOTAL RETURN UNCONSTRAINED (TRU) BOND FUND LTD.","805-2383522161"
"905579","46594","WESTERN ASSET DYNAMIC FIXED INCOME PORTFOLIO, LLC","805-2814746638"
"905579","46589","WESTERN ASSET OPPORTUNISTIC EMERGING MARKETS PORTFOLIO, LLC","805-1467465477"
"905579","44770","WESTERN ASSET SHORT-DATED HIGH YIELD PORTFOLIO LLC","805-7096180627"
"905579","44770","WESTERN ASSET SHORT-DATED HIGH YEILD PORTFOLIO LTD","805-6544052401"
"905579","44850","WESTERN ASSET MACRO OPPORTUNITIES PORTFOLIO LTD","805-7274443104"
"905579","38425","WESTERN ASSET TOTAL RETURN UNCONSTRAINED (TRU) BOND FUND LLC.","805-8178974996"
"905579","40257","WESTERN ASSET OPPORTUNISTIC VALUE PORTFOLIO LLC","805-1340696392"
"905579","40264","WESTERN ASSET CREDIT PROTECTION FUND LLC","805-7674081599"
"905579","40233","WESTERN ASSET GLOBAL MULTI-SECTOR LTD","805-8275929676"
"905579","40029","WESTERN ASSET GLOBAL SOVEREIGNQ FIXED INCOME LLC","805-1038153241"
"905579","40026","WESTERN ASSET STRATEGIC US$ HIGH YIELD PORTFOLIO LTD","805-2610749204"
"905579","40022","WESTERN ASSET GLOBAL ALPHA OPPORTUNITIES  FUND LLC","805-8288183284"
"905579","40019","WESTERN ASSET MANAGED CURRENCY LLC","805-3266528572"
"905579","40013","WESTERN ASSET EMERGING MARKETS CORPORATE CREDIT PORTFOLIO LTD","805-9357840359"
"905579","40008","WESTERN ASSET GLOBAL SOVEREIGN FIXED INCOME LLC","805-5724122135"
"905579","39953","WESTERN ASSET NON-US FLOATING RATE HIGH INCOME FUND LTD","805-5759646033"
"889070","72870","H.I.G. BAYSIDE LOAN OPPORTUNITY FEEDER FUND IV, L.P.","805-8211331419"
"889070","13468","H.I.G. REALTY INTERNATIONAL INVESTORS., L.P.","805-4924929066"
"889070","13414","H.I.G. BAYSIDE LOAN OPPORTUNITY CAYMAN FUND II, L.P.","805-5121888308"
"889070","52056","H.I.G. BAYSIDE LOAN OPPORTUNITY FEEDER FUND III (EUROPE-US$), L.P.","805-9649616801"
"889070","52055","H.I.G. BAYSIDE LOAN OPPORTUNITY FEEDER FUND III (EUROPE-EURO), L.P.","805-8561880906"
"891630","44502","SEASTONE OFFSHORE FUND, LTD.","805-9160777018"
"891630","44502","SEASTONE PARTNERS, L.P.","805-9604094630"
"902969","59651","KSA CAPITAL LONG-ONLY, LP","805-2602118459"
"902969","59634","KSA CAPITAL PARTNERS, LP","805-6266603401"
"902969","59634","KSA CAPITAL FUND, LTD","805-5528643712"
"900619","77339","TW BBTS SIDECAR LP","805-4082858001"
"900619","77339","BBTX NOTE-II LP","805-3578365417"
"900619","77339","BBTX NOTE LP","805-6033967699"
"900619","77339","BBTX UNIT-II LP","805-9639526836"
"900619","77339","BBTX UNIT LP","805-1850733229"
"900619","54678","TW BB/ST, LP","805-1893784020"
"900619","54676","TW/LM ACQUISITION, LP","805-3952296762"
"900619","54676","SPF BB/ST ROLLOVER LP","805-1359446496"
"890456","52897","STEPHENS NB CROSSROADS FUND XVIII LP","805-2200795862"
"890456","52897","NB CROSSROADS FUND XVIII GROUP LP","805-2014652563"
"890456","52897","NB CROSSROADS FUND XVIII - A ASSET ALLOCATION LP","805-5022088297"
"890456","52897","NB CROSSROADS FUND XVIII - ASSET ALLOCATION LP","805-3880122833"
"890456","52897","NB CROSSROADS FUND XVIII - B ASSET ALLOCATION","805-6042849030"
"890456","52897","NB CROSSROADS FUND XVIII - INSTITUTIONAL ASSET ALLOCATION LP","805-6277753167"
"890456","52897","NB CROSSROADS FUND XVIII - PLAN ASSET ALLOCATION LP","805-3120553562"
"890456","52897","NB CROSSROADS FUND XVIII - SPECIAL SITUATIONS LP","805-6725591502"
"890456","52860","STEPHENS NB CROSSROADS FUND XVIII LP","805-2200795862"
"890456","52860","NB CROSSROADS FUND XVIII GROUP LP","805-2014652563"
"890456","52897","NB CROSSROADS FUND XVIII - C ASSET ALLOCATION LP","805-1208205966"
"890456","52897","NB CROSSROADS FUND XVIII - D ASSET ALLOCATION LP","805-1361261164"
"890456","52897","NB CROSSROADS FUND XVIII - E ASSET ALLOCATION LP","805-8489267096"
"890456","52860","NB CROSSROADS FUND XVIII - LARGE-CAP BUYOUT LP","805-2023363980"
"890456","52860","NB CROSSROADS FUND XVIII - INSTITUTIONAL ASSET ALLOCATION LP","805-6277753167"
"890456","52860","NB CROSSROADS FUND XVIII - PLAN ASSET ALLOCATION LP","805-3120553562"
"890456","52860","NB CROSSROADS FUND XVIII - D ASSET ALLOCATION LP","805-1361261164"
"890456","52860","NB CROSSROADS FUND XVIII - C ASSET ALLOCATION LP","805-1208205966"
