"FilingID","Other Business Name","AL","AK","AZ","AR","CA","CO","CT","DE","DC","FL","GA","GU","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","MT","NE","NV","NH","NJ","NM","NY","NC","ND","OH","OK","OR","PA","PR","RI","SC","SD","TN","TX","UT","VT","VI","VA","WA","WV","WI","Other"
1034498,"GRACESON ASSET MANAGEMENT","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"GUITIAN WEALTH MANAGEMENT","","","","","Y","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"HERNDON WEALTH MANAGEMENT","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"HESSER WEALTH CONSULTANTS","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"HOLLOWELL FINANCIAL GROUP","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"HORIZON WEALTH MANAGEMENT","","","","Y","","","Y","","","Y","","","","","","","","","","","","","","Y","","","","","","","","","Y","Y","Y","","Y","","Y","Y","","","","","","","","","","Y","Y","Y","",""
1034498,"INVESTED CONSULTING, INC.","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"IRA'S INVESTMENT SERVICES","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"IWEALTH GLOBAL MANAGEMENT","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"KEVIN T SLATTERY, MS, CFP","","","","","Y","","","","Y","Y","","","Y","","","","","","","","","","Y","","","","","","","","","","Y","Y","","","","","","","","","","","","Y","","","","Y","","","",""
1034498,"KIMMEL FINANCIAL ADVISORS","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"LASSO RETIREMENT PLANNING","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"MOTT AND ASSOCIATES, INC.","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"NEXT LEVEL FINANCIAL, LLC","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"NORTHSTAR WEALTH SERVICES","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"OAK FINANCIAL GROUP, LLC.","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","",""
1034498,"OSWALD FINANCIAL SERVICES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","",""
1034498,"RETIREMENT BENEFITS GROUP","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"RETIREMENT PATH FINANCIAL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"RETIREMENT PLAN SOLUTIONS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y",""
1034498,"RINALDI WEALTH MANAGEMENT","","","","","","","","","","Y","Y","","","","Y","","","Y","","","","","Y","Y","Y","Y","Y","","","","","","","Y","","","Y","","","","","Y","","","","","","","","","","","",""
1034498,"ROHLING WEALTH MANAGEMENT","","","","","Y","","Y","","","","","","","","","","","","","","","Y","","","","","","","","","","Y","","Y","","","","","","Y","","","","","Y","","","Y","","","","","",""
1034498,"SIBIR INVESTMENT ADVISORS","","","","","","","","","","Y","","","","","Y","","","","","","Y","Y","Y","Y","","","","","","","Y","Y","","Y","Y","","","","","Y","","","","","","","","Y","","Y","","","Y",""
1034498,"SOMERSET CAPITAL ADVISORS","","","","","Y","","","Y","","Y","","","","","","","","","","","","","","","","","Y","","","","","Y","","","","","","","","Y","","","","","","Y","","","","","","","",""
1034498,"STONESTREET ADVISOR GROUP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","",""
1034498,"SUCCESS WEALTH MANAGEMENT","","","","","Y","Y","","","","Y","Y","","","","","","","","","","","","","","","","","","","","","Y","","Y","","","","","","","","","Y","","","","","","","","","","",""
1034498,"THE ELLIS FINANCIAL GROUP","","","","","","","","","","Y","","","","","","","","","","","","Y","","","","","","","","","","","","","Y","","","","","Y","","","Y","","","","","","","Y","","","",""
1034498,"THE LEGACY PLANNING GROUP","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"VINETTE ADVISORY SERVICES","","","","","Y","","Y","","","Y","Y","","","","","Y","","","","","","","","Y","","","","","","","","Y","","","","","","Y","","","","","Y","","","","","","","","","","",""
1034498,"WELDEN FINANCIAL SERVICES","Y","","Y","Y","","Y","","","","Y","Y","","","","","Y","","","Y","","","","","Y","","Y","","Y","","","","","","","Y","","","","","","","","Y","","Y","Y","","","","","Y","","Y",""
1034498,"WORLEY FINANCIAL SERVICES","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"BAY AREA WEALTH MANAGEMENT","Y","","","","Y","Y","","","","Y","Y","","","","","","","","","","","","","Y","","","","","","","","","","","Y","","","","","","","","Y","","Y","","","","","","Y","","",""
1034498,"BIG ROCK WEALTH MANAGEMENT","","","","","","","","","","Y","Y","","","","","","","","","","","Y","Y","","","","","","","","","","","","","","Y","","","Y","","","Y","","","","","","","","","","",""
1034498,"BRIGHTON WEALTH MANAGEMENT","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"CALLESEN WEALTH MANAGEMENT","Y","Y","","Y","Y","Y","","","","","","","","","Y","Y","","","Y","","","","","Y","","","","","","","","","","Y","","","Y","","Y","","","","","","","Y","","","","","Y","Y","Y",""
1034498,"CHAMPION WEALTH MANAGEMENT","","","","","","","","","","","","","","","","Y","","","","","","","","","","Y","","","","","","","","","","","","","","Y","","","","","Y","","","","","Y","","","",""
1034498,"COVENANT WEALTH MANAGEMENT","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"DCS RETIREMENT CONSULTANTS","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"DICKMAN FINANCIAL SERVICES","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"DIVIDENT WEALTH MANAGEMENT","","","Y","","","","","","","Y","Y","","","","Y","","","","","Y","","Y","","Y","","","","","","","","Y","","Y","Y","","","","","","","","","","","","","","","Y","Y","","",""
1034498,"FINANCIAL STRATEGIES GROUP","Y","","","","","","","","","Y","Y","","","","Y","Y","","","Y","","","","","","","","Y","","","","","","","Y","","","","","","","","","","","Y","","","","","","Y","","",""
1034498,"GENESIS FINANCIAL PARTNERS","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"GLOBAL RETIREMENT PARTNERS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","Y","","","","","","","","","","","","","","","","","","","",""
1034498,"GOTTLIEB WEALTH MANAGEMENT","","","","","Y","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"HARDING CAPITAL MANAGEMENT","","","Y","","","","","Y","","Y","","","","","","","","","","","","Y","","","","","","","","","","Y","","Y","","","","","","Y","","","","","","","","","","","","","",""
1034498,"HARNETT FINANCIAL SERVICES","Y","","","","","","","","","Y","","","","","","","","","","","","Y","","","","","","","","","","","","Y","","","","","","Y","","","","","","","","","","Y","","","",""
1034498,"HEIRLOOM WEALTH MANAGEMENT","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"HOLLANDER & ASSOCIATES LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","",""
1034498,"HORIZON PLANNING GROUP INC","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"IFP INSTITUTIONAL SERVICES","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"ILIT MANAGEMENT GROUP INC.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1034498,"KELLY FINANCIAL GROUP, LLC","","","","Y","Y","","Y","","","Y","","","","","Y","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","Y","","","","","","","",""
1034498,"MAGERAS FINANCIAL PLANNING","Y","","Y","","Y","","Y","","","Y","Y","","Y","Y","Y","","","Y","Y","","Y","Y","","Y","Y","Y","Y","","","Y","","Y","","Y","","","Y","Y","Y","","","","Y","","Y","","Y","","","Y","Y","","Y",""
1034498,"MFP FINANCIAL SERVICES INC","Y","","Y","","Y","Y","","","","Y","Y","","Y","Y","Y","Y","Y","","","","","Y","Y","Y","","","Y","","","","Y","","","Y","Y","","Y","","","Y","","","","","Y","","","","","Y","","","Y",""
1034498,"PARTNERS WEALTH MANAGEMENT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1034498,"PINNACLE WEALTH MANAGEMENT","Y","","","","","Y","","","","Y","Y","","","","","","","Y","Y","","Y","","Y","Y","","","Y","","","Y","","","Y","Y","Y","","Y","Y","","Y","","","Y","","","","","","","Y","","Y","",""
1034498,"RYCON FINANCIAL GROUP, LLC","","","","","Y","Y","","","","Y","Y","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1034498,"SOCSCIA FINANCIAL SERVICES","","","Y","","Y","Y","","","","Y","","","","Y","","","","","","","","Y","","","","","Y","","","Y","","","","Y","Y","","Y","Y","","","","","","Y","","Y","","","","Y","Y","","",""
1034498,"STEPHAN FINANCIAL SERVICES","","","","","","","","","","Y","","","","","Y","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"STRATEGIC RETIREMENT GROUP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","Y","","","","","","","","","","","","","",""
1034498,"WALTER ICKERT & ASSOCIATES","","","Y","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","","","","","","","","","Y",""
1034498,"WILLIAMS WEALTH MANAGEMENT","","","","","Y","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"401K ADVISORS INTERMOUNTAIN","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","",""
1034498,"CDS WEALTH MANAGEMENT, INC.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","",""
1034498,"DAN T. PEACOCK & ASSOCIATES","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","",""
1034498,"FM FINANCIAL SERVICES, INC.","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"FRANKLIN FINANCIAL SERVICES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","",""
1034498,"HENDERSON WEALTH MANAGEMENT","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"IBG FINANCIAL PARTNERS, LLC","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"INTERGROWTH FINANCIAL GROUP","Y","","","","Y","","Y","","","Y","Y","","","","Y","","","Y","","","","Y","","Y","","","","","","","","","","Y","Y","","","","","Y","","","","","","","","Y","","","Y","","Y",""
1034498,"KAINOS PARTNERS PENSIONMARK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1034498,"LANDMEYER WEALTH MANAGEMENT","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"MERRILL & BROWN INVESTMENTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","WY"
1034498,"MORETON RETIREMENT PARTNERS","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","",""
1034498,"PERRY FINANCIAL GROUP, INC.","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"SCHMIDT FINANCIAL RESOURCES","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"SHERIDAN ROAD ADVISORS, LLC","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"TAMPA FINANCIAL GROUP, INC.","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"BLUEROCK INVESTMENT SERVICES","","","Y","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","Y","","",""
1034498,"CAMERON FINANCIAL MANAGEMENT","Y","","Y","","","","","","","Y","Y","","","","","","","","","","","","","Y","","","","","","","","","","","Y","","","","","","","","Y","","","","","","","","","","",""
1034498,"FIDELIS FIDUCIARY MANAGEMENT","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"FREEDOM WEALTH PARTNERS, LLC","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"GLENAYR WEALTH ADVISORS, LLC","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"HESSER FINANCIAL CONSULTANTS","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"INTEGRATED WEALTH MANAGEMENT","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"MILESTONE FINANCIAL SERVICES","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"NATIONAL RETIREMENT PLANNERS","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"NEWMARKET FINANCIAL ADVISORS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","",""
1034498,"NICO MILES WEALTH MANAGEMENT","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"PENSIONMARK RETIREMENT GROUP","","","","","Y","","","","","Y","","","","Y","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","Y","","Y",""
1034498,"PREMIER INDEPENDENT ADVISORS","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"SD MARTIN FINANCIAL SERVICES","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"SHERIDAN ROAD FINANCIAL, LLC","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"SILVER KEY WEALTH MANAGEMENT","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"THE HOSKINS & RAMIEREZ GROUP","","","","","Y","Y","","","","Y","","","","","Y","Y","","","","","","Y","","Y","Y","","","","","","","","","","Y","","","","","Y","Y","","Y","","","Y","","","","Y","","","",""
1034498,"ULIN & CO. WEALTH MANAGENENT","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","",""
1034498,"W.J. YOST FINANCIAL SERVICES","","","","","","","","","","Y","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"YOUNGBLOOD WEALTH MANAGEMENT","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1034498,"ALL BENEFITS CONSULTING CORP.","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"BJORK  ASSET MANAGEMENT, INC.","","","","","","Y","","","","Y","Y","","","","Y","","Y","","","","","","","","Y","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","Y",""
1034498,"CS HUDGENS CAPITAL MANAGEMENT","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"FORSETH WEALTH MANAGEMENT LLC","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y",""
1034498,"INSIGHT INVESTMENT STRATEGIES","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"KELLER STONE BRAKER FINANCIAL","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"MONTGOMERY FIDUCIARY SERVICES","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"PELICAN GROUP MANAGEMENT, LLC","","","Y","","","","","Y","","Y","Y","","","","","","","","","","","","","","","","","","","","Y","","","Y","Y","","Y","","","Y","","","Y","","","","","Y","","Y","Y","","Y",""
1034498,"PELLECCHIA FINANCIAL SERVICES","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"PENSIONMARK WEALTH MANAGEMENT","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"PHYSICIANS FINANCIAL SERVICES","Y","","","","","","","","","Y","Y","","","","","","","","","","","","","Y","","","","","","","","","","","Y","","","","","","","","Y","","","Y","","Y","","Y","","","",""
1034498,"RENAISSANCE WEALTH MANAGEMENT","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"RILEY FINANCIAL PARTNERS, INC","","","","","","","","","Y","","Y","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","",""
1034498,"SEVEN HILLS  BENEFIT PARTNERS","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"SHERIDAN ROAD FAMILY ADVISORS","","","","","","","","","","Y","","","","","Y","Y","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","Y",""
1034498,"STOECKLIEN FINANCIAL SERVICES","Y","","","","Y","","","","","","Y","","","","Y","","Y","Y","","","","","","","Y","","Y","","","","","","","","","","","Y","","Y","","","Y","","","Y","","","","","","","",""
1034498,"TRIEQUA WEALTH MANAGEMENT LLC","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"TRUE NORTH FINANCIAL PLANNING","","","","","","","","","","Y","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"TRUE NORTH FINANCIAL SERVICES","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"WILLIAM E HAMM AND ASSOCIATES","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"ASSURE FINANCIAL SERVICES, LLC","","","","","Y","Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","Y","Y","","","","","","Y","","","","","","","",""
1034498,"CAPITAL CONCLUSION CORPORATION","","","Y","","Y","Y","","","","Y","Y","","","","Y","","","","","","","Y","Y","Y","","","","","","Y","Y","Y","","Y","Y","","","","","","","","","","","","","","","","","","",""
1034498,"CENTERPOINTE WEALTH MANAGEMENT","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"DEW FINANCIAL MANAGEMENT GROUP","Y","","Y","","","Y","","","Y","Y","Y","","","","","","","","","","","Y","","Y","","","","","","","","","","Y","Y","","","","","Y","","","Y","","","","","","","Y","","","",""
1034498,"FORSETH WEALTH MANAGEMENT, LLC","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y",""
1034498,"HISS SHERMAN WEALTH MANAGEMENT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","WY"
1034498,"HUNTER FINANCIAL SERVICES, LLC","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"INDEPENDENT FINANCIAL PARTNERS","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",""
1034498,"MADISON PENSION SERVICES, INC.","","","","","Y","","Y","","","Y","","","","","Y","","","","","","","Y","Y","","","","","","","","","Y","","Y","","","","","","","","","","","","","","","","Y","","","",""
1034498,"MCINNES WEALTH MANAGEMENT, LLC","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"RETIREMENT PLAN ADVISORS, INC.","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"ROME CAPITAL WEALTH MANAGEMENT","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"THE LEGACY PLANNING GROUP, LLC","Y","","","","","Y","","","","","","","","","","","","","","Y","","","","","","Y","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1034498,"WEINSTEIN FINANCIAL GROUP, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","",""
1034498,"WRIGHT WEALTH MANAGEMENT GROUP","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"ZILLMER WEALTH MANAGEMENT, LLC","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"BLUEPRINT FINANCIAL CORPORATION","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","",""
1034498,"CAPITAL CONCLUSIONS CORPORATION","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"DELANCEY WEALTH MANAGEMENT, LLC","","","","","","","","","Y","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","",""
1034498,"FRANCISCO X DAIZ FINANCIAL INC.","","","","","Y","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"GENERATIONS PLANNING GROUP, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","",""
1034498,"HARVEST FINANCIAL PLANNING, LLC","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"KREKELER BROWER WEALTH ADVISORS","","","","","","","","","Y","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","",""
1034498,"LEWIS GRACE INVESTMENT ADVISORS","Y","","","","","","","","","Y","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","",""
1034498,"MILESTONE INVESTMENT MANAGEMENT","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"RASCHER / MATHIS ADVISORY GROUP","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"RJ GOLDSTEIN & ASSOCIATES, INC.","","","","","Y","","Y","","Y","","","","","","Y","","","","","","","","Y","","","","","","","","","Y","","Y","","","","","","Y","","","","","","","","","","","","","",""
1034498,"S&W INVESTMENT ENTERPRISES, LLC","Y","","Y","Y","Y","Y","","","Y","Y","Y","","","","","Y","","Y","","","","","Y","","Y","","Y","","Y","","","","","","Y","","","Y","","","","","Y","","Y","Y","","","","Y","Y","Y","",""
1034498,"SERVE AND PROTECT FINANCIAL INC","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"SICKLEHUNTER FINANCIAL ADVISORS","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"STRATEGIC WEALTH MANAGEMENT LLC","","","","","Y","Y","","","","Y","Y","","","","","","","","","Y","","","","","","","","","","","","","Y","","","","","Y","","","","","","","","Y","","","","","Y","","",""
1034498,"THE PALMS FINANCIAL GROUP, INC.","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1034498,"THOMPSON WEALTH MANAGEMENT, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1034498,"VINETTE ADVISORY SERVICES, INC.","","","","","Y","","Y","","","Y","Y","","","","","Y","","","","","","","","Y","","","","","","","","Y","","","","","","Y","","","","","Y","","","","","","","","","","",""
1034498,"WD PENSIONMARK RETIREMENT GROUP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1034498,"WEALTHBRIDGE FINANCIAL PARTNERS","","","","","Y","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
