"FilingID","ReferenceID","Name of Prime Broker","SEC Number","CRD Number","City","State","Country","Custodian"
"1005403","168640","NORTHERN TRUST","","","CHICAGO","Illinois","United States","Y"
"1005403","168640","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"1005403","168613","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1005403","168562","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1005403","168565","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1005403","168562","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1005403","168565","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1005403","168851","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1005403","168640","BNY MELLON CAPITAL MARKETS, LLC","8-35255","17454","NEW YORK","New York","United States","Y"
"1005403","168854","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1005403","168852","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1005403","168631","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1005403","168853","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1005403","168850","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1005403","168631","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1005403","168636","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","N"
"1005403","168632","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1005403","168630","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1005403","168627","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1005403","168627","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1005403","168689","THE BANK OF NEW YORK MELLON (INTERNATIONAL) LTD.","","","DUBLIN","","Ireland","Y"
"1005403","168690","THE BANK OF NEW YORK MELLON (INTERNATIONAL) LTD.","","","DUBLIN","","Ireland","Y"
"1005403","168633","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1005403","168703","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1005403","168630","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1005403","168703","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1005403","168703","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1005403","168633","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1005403","168632","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1005403","168668","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1008781","18410","SG AMERICAS SECURITIES, LLC","8-66125","128351","NEW YORK","New York","United States","Y"
"1008781","18457","SG AMERICAS SECURITIES, LLC","8-66125","128351","NEW YORK","New York","United States","Y"
"1008781","18410","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221","7691","NEW YORK","New York","United States","Y"
"1008781","57958","J.P. MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","Y"
"1008781","18457","NEWEDGE USA, LLC","8-47023","36118","CHICAGO","Illinois","United States","Y"
"1008781","166924","SG AMERICAS SECURITIES, LLC","8-66125","128351","NEW YORK","New York","United States","Y"
"1008781","18457","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1009457","162206","INTERACTIVE BROKERS LLC","8-47257","36418","GREENWICH","Connecticut","United States","Y"
"1009467","12601","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1009467","12633","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1005440","44804","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1005440","44804","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1009572","2696","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1009572","171058","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1009572","2696","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1010252","42410","WELLS FARGO SECURITIES, LLC","8-65876","126292","NEW YORK","New York","United States","Y"
"1010252","53406","WELLS FARGO SECURITIES, LLC","8-65876","126292","NEW YORK","New York","United States","Y"
"1015785","35053","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"1015785","34942","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"1015420","47024","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","50004","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","50003","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","50001","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","35073","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1015420","35073","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","57218","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","N"
"1015420","65928","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","65927","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","65929","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","35073","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1015420","8020","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1015420","8028","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1015420","86235","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","9862","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","120568","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","166331","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","86237","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","86236","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","8050","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","N"
"1015420","8050","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","N"
"1015420","8039","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","8039","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1015420","8002","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","8002","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1015420","3899","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1015420","3899","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","3899","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1015420","8020","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","8020","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1015420","8028","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1015420","8028","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1015420","8002","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1015420","47025","J.P. MORGAN CLEARING CORP.","8-43724","28432","NEW YORK","New York","United States","Y"
"1021761","68401","JP MORGAN SECURITIES PLC","","","LONDON","","United Kingdom","N"
"1021761","68401","SOCIETE GENERALE NEWEDGE UK LIMITED","","","LONDON","","United Kingdom","N"
"1010068","49781","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1010068","49781","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1010068","49772","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1010068","49769","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1010068","49772","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1010068","49769","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1010218","21733","SILVER LEAF PARTNERS, LLC","8-65902","126694","NEW YORK","New York","United States","N"
"1010218","21621","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1008680","158997","MORGAN STANLEY INTERNATIONAL LTD","","","LONDON","","United Kingdom","Y"
"1008680","158997","UBS AG","","","LONDON","","United Kingdom","Y"
"1008680","158997","MERRILL LYNCH INTERNATIONAL LTD","","","LONDON","","United Kingdom","Y"
"1015868","169967","JEFFERIES LLC","8-15074","2347","NEW YORK","New York","United States","Y"
"1015891","167736","J.P. MORGAN CLEARING CORP.","8-43724","28432","BOSTON","Massachusetts","United States","Y"
"1015891","4355","J.P. MORGAN CLEARING CORP.","8-43724","28432","BOSTON","Massachusetts","United States","Y"
"1015891","3323","J.P. MORGAN CLEARING CORP.","8-43724","28432","BOSTON","Massachusetts","United States","Y"
"1015891","3325","J.P. MORGAN CLEARING CORP.","8-43724","28432","BOSTON","Massachusetts","United States","Y"
"1015891","2990","J.P. MORGAN CLEARING CORP.","8-43724","28432","BOSTON","Massachusetts","United States","Y"
"1015891","4852","J.P. MORGAN CLEARING CORP.","8-43724","28432","BOSTON","Massachusetts","United States","Y"
"1015891","4358","J.P. MORGAN CLEARING CORP.","8-43724","28432","BOSTON","Massachusetts","United States","Y"
"1015903","172069","JEFFERIES LLC","8-15074","2347","NEW YORK","New York","United States","Y"
"1015903","172078","JEFFERIES LLC","8-15074","2347","NEW YORK","New York","United States","Y"
"1016251","11409","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221","7691","NEW YORK","New York","United States","Y"
"1016251","174180","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221","7691","NEW YORK","New York","United States","Y"
"1016123","33271","JP MORGAN SECURITIES LLC","8-13702","","NEW YORK","New York","United States","Y"
"1016123","33141","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","33141","JP MORGAN SECURITIES LLC","8-13702","","NEW YORK","New York","United States","Y"
"1016123","32368","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","30258","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","30256","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","29916","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","29860","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","29860","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","29871","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","29840","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","29840","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","51616","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","51683","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","51647","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","51677","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","33303","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","33303","JP MORGAN SECURITIES LLC","8-13702","","NEW YORK","New York","United States","Y"
"1016123","33271","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","33239","JP MORGAN SECURITIES LLC","8-13702","","NEW YORK","New York","United States","Y"
"1016123","29827","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","26215","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"1016123","29827","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","29811","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","29811","UBS SECURITIES LLC","8-22651","7654","STAMFORD","Connecticut","United States","Y"
"1016123","173609","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","29811","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1016123","29811","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"1016123","33239","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","26215","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1016123","20546","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","29811","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","29811","NATIONAL FINANCIAL SERVICES LLC","8-26740","13041","BOSTON","Massachusetts","United States","Y"
"1016123","51593","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","26494","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"1016123","32395","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","32387","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","32400","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","32375","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","33357","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","20546","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","20630","UBS SECURITIES LLC","8-22651","7654","STAMFORD","Connecticut","United States","Y"
"1016123","54814","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","54809","BARCLAYS CAPITAL INC.","8-41342","19714","NEW  YORK","New York","United States","Y"
"1016123","20630","NATIONAL FINANCIAL SERVICES LLC","8-26740","13041","BOSTON","Massachusetts","United States","Y"
"1016123","20084","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","20644","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","60227","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","20630","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","60227","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","51591","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","51549","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","51541","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","19675","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","51654","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","51629","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","51654","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","51598","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","51661","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","51593","UBS SECURITIES LLC","8-22651","7654","STAMFORD","Connecticut","United States","Y"
"1016123","51593","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1016123","33068","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1016123","33068","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","33033","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1016123","33033","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","32995","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1016123","32995","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","32954","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","32915","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1016123","28671","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","33331","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","51593","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","45080","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","33141","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1016123","33239","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1016123","45080","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","45079","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","28677","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","26366","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","20546","UBS SECURITIES LLC","8-22651","7654","STAMFORD","Connecticut","United States","Y"
"1016123","28639","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","28599","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","28599","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","N"
"1016123","28599","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","28599","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","20630","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","27119","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","27108","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","45081","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","45079","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","51711","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","51711","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","27078","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","27078","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","26494","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","26494","UBS SECURITIES LLC","8-22651","7654","STAMFORD","Connecticut","United States","Y"
"1016123","26494","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1016123","26494","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","26494","NATIONAL FINANCIAL SERVICES LLC","8-26740","13041","BOSTON","Massachusetts","United States","Y"
"1016123","26494","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1016123","26494","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","26494","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"1016123","26494","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1016123","26366","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","26361","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","26215","UBS SECURITIES LLC","8-22651","7654","STAMFORD","Connecticut","United States","Y"
"1016123","26215","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1016123","26215","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"1016123","26215","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","26215","NATIONAL FINANCIAL SERVICES LLC","8-26740","13041","BOSTON","Massachusetts","United States","Y"
"1016123","20546","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YOTK","New York","United States","Y"
"1016123","26208","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","26215","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","51593","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"1016123","20546","NATIONAL FINANCIAL SERVICES LLC","8-26740","13041","BOSTON","Massachusetts","United States","Y"
"1016123","26215","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1016123","28649","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","26215","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","45081","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","45080","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","45079","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","45077","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","45077","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","20651","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","20644","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","20630","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","20546","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1016123","20546","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","20527","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","32865","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","19675","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1016123","42017","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1016123","22996","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","26208","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1016123","27119","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","27108","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","51593","CITIGROUP GLOBAL MARKETS INC.","8-8177","7059","NEW YORK","New York","United States","Y"
"1016123","51593","BARCLAYS CAPITAL INC.","8-41342","19714","NEW YORK","New York","United States","Y"
"1016123","20630","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"1016123","28599","UBS SECURITIES LLC","8-22651","7654","STAMFORD","Connecticut","United States","Y"
"1016123","54813","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","54817","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","54814","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","54816","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","51651","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","54813","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","19675","BNP PARIBAS PRIME BROKERAGE, INC.","8-40490","24962","NEW YORK","New York","United States","Y"
"1016123","51634","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","54809","J.P. MORGAN SECURITIES LLC","8-35008","79","NEW YORK","New York","United States","Y"
"1016123","54809","UBS SECURITIES LLC","8-22651","7654","STAMFORD","Connecticut","United States","Y"
"1016123","54809","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1016123","54809","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
"1016123","54809","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","54809","NATIONAL FINANCIAL SERVICES LLC","8-26740","13041","BOSTON","Massachusetts","United States","Y"
"1016123","54809","DEUTSCHE BANK SECURITIES INC.","8-17822","2525","NEW YORK","New York","United States","Y"
"1016123","54809","CREDIT SUISSE SECURITIES (USA) LLC","8-422","816","NEW YORK","New York","United States","Y"
"1016123","32780","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","20084","GOLDMAN, SACHS & CO.","8-129","361","NEW YORK","New York","United States","Y"
"1016123","19675","UBS SECURITIES LLC","8-22651","7654","STAMFORD","Connecticut","United States","Y"
"1016123","19675","MORGAN STANLEY & CO. LLC","8-15869","8209","NEW YORK","New York","United States","Y"
"1016123","19675","MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359","16139","NEW YORK","New York","United States","Y"
